Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ubiquitin-dependent ERAD pathway (GO:0030433)	5/73	0.20106075179410643	0.8372063176249144	0	0	1.6522898912215063	2.650517803426939	TMEM67;SEL1L;EDEM2;UBXN8;DNAJB9
glycoprotein metabolic process (GO:0009100)	4/55	0.20738158987651092	0.8372063176249144	0	0	1.7619377162629757	2.771871171028899	FUT8;ST8SIA4;AGA;HIF1A
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	4/55	0.20738158987651092	0.8372063176249144	0	0	1.7619377162629757	2.771871171028899	DNAJA1;CAPN3;CHP1;GTPBP4
proteolysis involved in cellular protein catabolic process (GO:0051603)	5/74	0.20867462215817453	0.8372063176249144	0	0	1.6282583090080402	2.5514466938925775	UBE2W;CASP8;VPS4B;RHBDD1;RNF41
cellular response to amino acid starvation (GO:0034198)	5/74	0.20867462215817453	0.8372063176249144	0	0	1.6282583090080402	2.5514466938925775	MIOS;BMT2;EIF2AK3;ATP6V1H;LAMTOR3
RNA metabolic process (GO:0016070)	8/133	0.20877091672580528	0.8372063176249144	0	0	1.4389408983451537	2.2541264158469096	EXOSC7;HNRNPM;RBM39;AGO3;HNRNPF;LSM1;RBM6;MRPL44
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	3/37	0.20891426557305665	0.8372063176249144	0	0	1.981613326881869	3.102872218785391	PCNA;RFC4;RPA3
regulation of programmed necrotic cell death (GO:0062098)	2/20	0.2094614958223148	0.8372063176249144	0	0	2.4945226917057903	3.8994761559519544	CASP8;RIPK1
endoplasmic reticulum calcium ion homeostasis (GO:0032469)	2/20	0.2094614958223148	0.8372063176249144	0	0	2.4945226917057903	3.8994761559519544	PSEN1;TMCO1
regulation of protein localization to cell periphery (GO:1904375)	2/20	0.2094614958223148	0.8372063176249144	0	0	2.4945226917057903	3.8994761559519544	SPTBN1;VTI1B
ganglioside metabolic process (GO:0001573)	2/20	0.2094614958223148	0.8372063176249144	0	0	2.4945226917057903	3.8994761559519544	NEU3;ST8SIA4
inositol phosphate-mediated signaling (GO:0048016)	2/20	0.2094614958223148	0.8372063176249144	0	0	2.4945226917057903	3.8994761559519544	NFAT5;PPP3CB
mitotic cytokinetic process (GO:1902410)	2/20	0.2094614958223148	0.8372063176249144	0	0	2.4945226917057903	3.8994761559519544	VPS4B;CHMP3
plasma membrane bounded cell projection assembly (GO:0120031)	15/278	0.2108732515694874	0.8372063176249144	0	0	1.2836438454252528	1.9979891159364909	PLK4;DYNC2I1;INTU;SEPTIN2;IFT80;CCDC88A;IFT88;TTC8;FGD6;TMEM67;EXOC4;IFT46;EXOC2;VCL;RAB8B
activation of protein kinase activity (GO:0032147)	7/114	0.21469884097919673	0.8372063176249144	0	0	1.4705337143739863	2.2624440191755064	CCDC88A;PRKAR2B;STRADA;STRADB;TAOK1;PRKACB;PAK2
response to amino acid starvation (GO:1990928)	5/75	0.21638062432026603	0.8372063176249144	0	0	1.6049133434292444	2.456666970629193	MIOS;BMT2;EIF2AK3;ATP6V1H;LAMTOR3
regulation of ATP metabolic process (GO:1903578)	4/56	0.21640564945680635	0.8372063176249144	0	0	1.7279638009049774	2.6448224750308085	EP300;NUP35;HIF1A;NUP37
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	4/56	0.21640564945680635	0.8372063176249144	0	0	1.7279638009049774	2.6448224750308085	CASP8;YWHAQ;ARIH2;SAE1
histone exchange (GO:0043486)	3/38	0.22017799979429034	0.8372063176249144	0	0	1.9248950814168206	2.9129802415685035	NPM1;SMARCA5;CENPO
sterol biosynthetic process (GO:0016126)	3/38	0.22017799979429034	0.8372063176249144	0	0	1.9248950814168206	2.9129802415685035	IDI1;PLPP6;INSIG2
ncRNA export from nucleus (GO:0097064)	3/38	0.22017799979429034	0.8372063176249144	0	0	1.9248950814168206	2.9129802415685035	NPM1;NUP35;NUP37
negative regulation of proteasomal protein catabolic process (GO:1901799)	3/38	0.22017799979429034	0.8372063176249144	0	0	1.9248950814168206	2.9129802415685035	TLK2;WAC;MARCHF7
regulation of signal transduction by p53 class mediator (GO:1901796)	9/156	0.22360066434757228	0.8372063176249144	0	0	1.3765728776717787	2.061959657369147	RFC4;TAF15;RPA3;EP300;RAD17;RPS20;RPL37;RPF2;ATR
water-soluble vitamin metabolic process (GO:0006767)	5/76	0.22417391796423555	0.8372063176249144	0	0	1.5822259825146403	2.3659548974184816	PCCA;MMAA;RFK;MTR;MTHFS
cobalamin metabolic process (GO:0009235)	2/21	0.22538251974908327	0.8372063176249144	0	0	2.363108475413887	3.5209282010576066	MMAA;MTR
response to glucagon (GO:0033762)	2/21	0.22538251974908327	0.8372063176249144	0	0	2.363108475413887	3.5209282010576066	PRKAR2B;PRKACB
hydrogen peroxide catabolic process (GO:0042744)	2/21	0.22538251974908327	0.8372063176249144	0	0	2.363108475413887	3.5209282010576066	PRDX3;PRDX1
negative regulation of protein localization to cell periphery (GO:1904376)	2/21	0.22538251974908327	0.8372063176249144	0	0	2.363108475413887	3.5209282010576066	CLTC;PPP2R5A
negative regulation of protein localization to plasma membrane (GO:1903077)	2/21	0.22538251974908327	0.8372063176249144	0	0	2.363108475413887	3.5209282010576066	CLTC;PPP2R5A
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	2/21	0.22538251974908327	0.8372063176249144	0	0	2.363108475413887	3.5209282010576066	EP300;HIF1A
positive regulation of transcription regulatory region DNA binding (GO:2000679)	2/21	0.22538251974908327	0.8372063176249144	0	0	2.363108475413887	3.5209282010576066	GTF2B;EP300
MAPK cascade (GO:0000165)	16/303	0.2255237267250861	0.8372063176249144	0	0	1.2546215063241666	1.8685453316870158	CUL1;PSMA5;PSMA3;NRAS;PSMD7;PSMD4;FNTA;PSMD5;PTPRA;PSME3;TAOK1;PSME4;KBTBD7;SPTAN1;LAMTOR3;SPTBN1
dicarboxylic acid metabolic process (GO:0043648)	4/57	0.22553413597606922	0.8372063176249144	0	0	1.6952719200887902	2.524740926564053	MTHFS;ME2;L2HGDH;SDHA
positive regulation of proteolysis (GO:0045862)	4/57	0.22553413597606922	0.8372063176249144	0	0	1.6952719200887902	2.524740926564053	CASP8;IST1;RHBDD1;CAPN3
5S class rRNA transcription by RNA polymerase III (GO:0042791)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	GTF3C3
pteridine-containing compound biosynthetic process (GO:0042559)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	MTHFS
regulation of 3'-UTR-mediated mRNA stabilization (GO:1905868)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	LARP4B
regulation of adipose tissue development (GO:1904177)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	KLF7
ATP synthesis coupled electron transport (GO:0042773)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	NDUFA12
axo-dendritic transport (GO:0008088)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	SPG11
regulation of cell cycle checkpoint (GO:1901976)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RFWD3
regulation of cellular response to hypoxia (GO:1900037)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ROCK2
cellular response to cold (GO:0070417)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EIF2AK3
regulation of extracellular exosome assembly (GO:1903551)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	STAM
regulation of hyaluronan biosynthetic process (GO:1900125)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	CLTC
cellular response to X-ray (GO:0071481)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	XRCC6
chondrocyte development (GO:0002063)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EIF2AK3
dermatan sulfate proteoglycan metabolic process (GO:0050655)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	B3GAT3
double-strand break repair via classical nonhomologous end joining (GO:0097680)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	XRCC6
regulation of protein autoubiquitination (GO:1902498)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	MARCHF7
regulation of protein lipidation (GO:1903059)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RAB3GAP1
regulation of protein localization to cilium (GO:1903564)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	CCDC88A
enzyme-directed rRNA pseudouridine synthesis (GO:0000455)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RPUSD2
foam cell differentiation (GO:0090077)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EP300
regulation of T-helper cell differentiation (GO:0045622)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RC3H1
regulation of thymocyte apoptotic process (GO:0070243)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ZC3H8
glandular epithelial cell differentiation (GO:0002067)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	WDR77
glycolipid transport (GO:0046836)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RFT1
response to angiotensin (GO:1990776)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ROCK2
response to testosterone (GO:0033574)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ROCK2
hydrogen peroxide biosynthetic process (GO:0050665)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	SOD1
SCF complex assembly (GO:0010265)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	CUL1
ISG15-protein conjugation (GO:0032020)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	UBE2E1
isoleucine metabolic process (GO:0006549)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ACADSB
L-serine biosynthetic process (GO:0006564)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	PSPH
lymphocyte apoptotic process (GO:0070227)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RIPK1
macromolecule biosynthetic process (GO:0009059)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RPS23
macrophage derived foam cell differentiation (GO:0010742)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EP300
maintenance of DNA repeat elements (GO:0043570)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	MSH6
melanosome assembly (GO:1903232)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RAB38
tongue development (GO:0043586)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	INTU
metaphase/anaphase transition of cell cycle (GO:0044784)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ANAPC1
metaphase/anaphase transition of mitotic cell cycle (GO:0007091)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ANAPC1
tRNA 3'-end processing (GO:0042780)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	TRNT1
tRNA pseudouridine synthesis (GO:0031119)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	PUS10
tRNA surveillance (GO:0106354)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EXOSC7
type B pancreatic cell proliferation (GO:0044342)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	BTBD10
mitochondrial proton-transporting ATP synthase complex assembly (GO:0033615)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ATPAF1
vesicle localization (GO:0051648)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	LIMK2
monoubiquitinated protein deubiquitination (GO:0035520)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	USP47
mRNA 5'-splice site recognition (GO:0000395)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	PRPF39
N-terminal peptidyl-methionine acetylation (GO:0017196)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	NAA20
negative regulation of ERAD pathway (GO:1904293)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	USP14
negative regulation of establishment of protein localization to mitochondrion (GO:1903748)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	DNAJA1
negative regulation of excitatory postsynaptic potential (GO:0090394)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	MTMR2
negative regulation of glial cell proliferation (GO:0060253)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RNF10
negative regulation of T cell differentiation in thymus (GO:0033085)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ZC3H8
nuclear polyadenylation-dependent ncRNA catabolic process (GO:0071046)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EXOSC7
nuclear polyadenylation-dependent rRNA catabolic process (GO:0071035)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EXOSC7
nuclear polyadenylation-dependent tRNA catabolic process (GO:0071038)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	EXOSC7
oxygen homeostasis (GO:0032364)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	HIF1A
plus-end-directed organelle transport along microtubule (GO:0072386)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	FYCO1
polyphosphate metabolic process (GO:0006797)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	MINPP1
positive regulation of autophagosome maturation (GO:1901098)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	FYCO1
positive regulation of deacetylase activity (GO:0090045)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	FNTA
positive regulation of immune response to tumor cell (GO:0002839)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	FBXO38
positive regulation of protein glycosylation (GO:0060050)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	CHP1
positive regulation of T cell mediated immune response to tumor cell (GO:0002842)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	FBXO38
presynaptic active zone organization (GO:1990709)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	ERC1
protein geranylgeranylation (GO:0018344)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	FNTA
protein localization to nucleolus (GO:1902570)	1/6	0.2303840394642489	0.8372063176249144	0	0	4.487924970691677	6.588308080628032	RPF2
regulation of translation (GO:0006417)	10/178	0.2308385525849111	0.8372063176249144	0	0	1.3384394041976981	1.9622013132031442	EIF4A2;NPM1;EIF5;DDX1;EIF2AK3;NAT10;ETF1;LARP4B;GIGYF2;GSPT1
regulation of exit from mitosis (GO:0007096)	3/39	0.23156063626371637	0.8372063176249144	0	0	1.8713278495887191	2.7375907966348447	UBE2E1;BUB3;ANAPC1
membrane protein proteolysis (GO:0033619)	3/39	0.23156063626371637	0.8372063176249144	0	0	1.8713278495887191	2.7375907966348447	RHBDD1;ERAP1;PSEN1
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	3/39	0.23156063626371637	0.8372063176249144	0	0	1.8713278495887191	2.7375907966348447	NDUFA12;NDUFB3;NDUFC2
nucleotide-excision repair, DNA incision (GO:0033683)	3/39	0.23156063626371637	0.8372063176249144	0	0	1.8713278495887191	2.7375907966348447	PCNA;RFC4;RPA3
phospholipid dephosphorylation (GO:0046839)	3/39	0.23156063626371637	0.8372063176249144	0	0	1.8713278495887191	2.7375907966348447	PLPP6;MTMR2;SYNJ1
negative regulation of developmental process (GO:0051093)	5/77	0.23204963602235884	0.8377723248944761	0	0	1.560168826069886	2.2791008334456824	KLF7;TFRC;ROCK2;RC3H1;WDR77
cellular iron ion homeostasis (GO:0006879)	4/58	0.23475907643475533	0.8418861304850149	0	0	1.6637908496732026	2.4111582079324414	TFRC;CUL1;HMOX2;SOD1
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	4/58	0.23475907643475533	0.8418861304850149	0	0	1.6637908496732026	2.4111582079324414	CASP8;CPNE1;TAX1BP1;RIPK1
mitochondrial respiratory chain complex I assembly (GO:0032981)	4/58	0.23475907643475533	0.8418861304850149	0	0	1.6637908496732026	2.4111582079324414	NDUFA12;NDUFB3;TMEM126A;NDUFC2
NADH dehydrogenase complex assembly (GO:0010257)	4/58	0.23475907643475533	0.8418861304850149	0	0	1.6637908496732026	2.4111582079324414	NDUFA12;NDUFB3;TMEM126A;NDUFC2
protein stabilization (GO:0050821)	10/179	0.23593408630382212	0.8418861304850149	0	0	1.3304495358815447	1.9214389560076115	CCT2;CCNH;COG3;SEL1L;BAG1;CHP1;EP300;MARCHF7;IFT46;GTPBP4
protein modification process (GO:0036211)	5/78	0.2400028942155964	0.8418861304850149	0	0	1.5387159752811528	2.1959081793880024	ERO1A;SERP1;RPN2;ST8SIA4;FBXO22
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	6/98	0.241039404945432	0.8418861304850149	0	0	1.4653917145200985	2.084951788842136	DCTN5;SEC23A;AP1G1;CLTC;OSBPL1A;SEC24C
chaperone-mediated protein complex assembly (GO:0051131)	2/22	0.24138669948017283	0.8418861304850149	0	0	2.244835680751174	3.19070857450837	CCT2;BBS10
lipid droplet organization (GO:0034389)	2/22	0.24138669948017283	0.8418861304850149	0	0	2.244835680751174	3.19070857450837	PPID;RAB3GAP1
tetrapyrrole metabolic process (GO:0033013)	2/22	0.24138669948017283	0.8418861304850149	0	0	2.244835680751174	3.19070857450837	MMAA;MTR
membrane protein intracellular domain proteolysis (GO:0031293)	2/22	0.24138669948017283	0.8418861304850149	0	0	2.244835680751174	3.19070857450837	RHBDD1;PSEN1
peptidyl-threonine dephosphorylation (GO:0035970)	2/22	0.24138669948017283	0.8418861304850149	0	0	2.244835680751174	3.19070857450837	PDP1;PPM1G
glycolipid biosynthetic process (GO:0009247)	3/40	0.24304704205902453	0.8418861304850149	0	0	1.82065614380538	2.575318599083126	PIGP;PIGG;PIGF
ribosomal small subunit biogenesis (GO:0042274)	3/40	0.24304704205902453	0.8418861304850149	0	0	1.82065614380538	2.575318599083126	NPM1;DDX52;METTL17
negative regulation of ERBB signaling pathway (GO:1901185)	3/40	0.24304704205902453	0.8418861304850149	0	0	1.82065614380538	2.575318599083126	RNF115;STAM;CBL
nucleocytoplasmic transport (GO:0006913)	3/40	0.24304704205902453	0.8418861304850149	0	0	1.82065614380538	2.575318599083126	NPM1;SNRPD1;GEMIN2
response to reactive oxygen species (GO:0000302)	4/59	0.2440725482010124	0.8418861304850149	0	0	1.6334545454545455	2.30364423389092	PRDX3;ERCC6L2;HIF1A;SOD1
recombinational repair (GO:0000725)	5/79	0.24802879985980134	0.8418861304850149	0	0	1.517842931270493	2.1161924171806348	RFWD3;RPA3;LIG3;SMC6;BRCA2
mRNA 3'-end processing (GO:0031124)	5/79	0.24802879985980134	0.8418861304850149	0	0	1.517842931270493	2.1161924171806348	RBM8A;CPSF2;SRSF3;SRSF5;SRSF7
cellular protein catabolic process (GO:0044257)	4/60	0.2534666949675714	0.8418861304850149	0	0	1.604201680672269	2.2018034553207193	MYLIP;CASP8;CLTC;RIPK1
RNA methylation (GO:0001510)	4/60	0.2534666949675714	0.8418861304850149	0	0	1.604201680672269	2.2018034553207193	TRMT10A;THUMPD2;ZC3H13;VIRMA
regulation of protein dephosphorylation (GO:0035304)	3/41	0.25462249477495363	0.8418861304850149	0	0	1.7726513699053745	2.424939643843905	TIPRL;PPP2R5A;CALM2
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	6/100	0.2553440728777205	0.8418861304850149	0	0	1.4340626254516258	1.957701039288738	DCTN5;SEC23A;AP1G1;CLTC;OSBPL1A;SEC24C
glycerophospholipid metabolic process (GO:0006650)	5/80	0.25612246048784787	0.8418861304850149	0	0	1.4975265017667845	2.0397802304769095	SYNJ1;PIGP;CPNE1;PIGG;PIGF
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	5/80	0.25612246048784787	0.8418861304850149	0	0	1.4975265017667845	2.0397802304769095	CASP8;PSME3;PHIP;RIPK1;MCL1
membrane protein ectodomain proteolysis (GO:0006509)	2/23	0.2574379532916329	0.8418861304850149	0	0	2.1378269617706236	2.9009810465380625	ERAP1;PSEN1
vesicle transport along microtubule (GO:0047496)	2/23	0.2574379532916329	0.8418861304850149	0	0	2.1378269617706236	2.9009810465380625	FYCO1;NDEL1
negative regulation of phosphoprotein phosphatase activity (GO:0032515)	2/23	0.2574379532916329	0.8418861304850149	0	0	2.1378269617706236	2.9009810465380625	ROCK2;TIPRL
nucleotide-excision repair, DNA damage recognition (GO:0000715)	2/23	0.2574379532916329	0.8418861304850149	0	0	2.1378269617706236	2.9009810465380625	COPS3;COPS2
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	2/23	0.2574379532916329	0.8418861304850149	0	0	2.1378269617706236	2.9009810465380625	ZDHHC6;ZDHHC21
peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231)	2/23	0.2574379532916329	0.8418861304850149	0	0	2.1378269617706236	2.9009810465380625	ZDHHC6;ZDHHC21
positive regulation of cell cycle G2/M phase transition (GO:1902751)	2/23	0.2574379532916329	0.8418861304850149	0	0	2.1378269617706236	2.9009810465380625	NPM1;VPS4B
chromatin organization (GO:0006325)	8/142	0.26140286689105546	0.8418861304850149	0	0	1.3416604918669066	1.800095833442226	DR1;NPM1;KDM4C;MTF2;SMARCA5;BAZ1A;CHD1;EZH2
B cell differentiation (GO:0030183)	4/61	0.2629337417117755	0.8418861304850149	0	0	1.5759752321981424	2.1052715747028934	IFNA5;KLF6;ITGA4;DNAJB9
iron ion homeostasis (GO:0055072)	4/61	0.2629337417117755	0.8418861304850149	0	0	1.5759752321981424	2.1052715747028934	TFRC;CUL1;HMOX2;SOD1
proton-transporting ATP synthase complex assembly (GO:0043461)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	ATPAF1
regulation by virus of viral protein levels in host cell (GO:0046719)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	TBC1D20
regulation of chromatin assembly or disassembly (GO:0001672)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	TLK2
cardiolipin acyl-chain remodeling (GO:0035965)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	HADHA
regulation of entry of bacterium into host cell (GO:2000535)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	EXOC2
regulation of histamine secretion by mast cell (GO:1903593)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	VAMP3
regulation of histone H3-K27 methylation (GO:0061085)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	MTF2
regulation of MDA-5 signaling pathway (GO:0039533)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	ANKRD17
deadenylation-dependent decapping of nuclear-transcribed mRNA (GO:0000290)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	LSM1
regulation of muscle organ development (GO:0048634)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	CENPF
regulation of myosin-light-chain-phosphatase activity (GO:0035507)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	ROCK2
regulation of NAD(P)H oxidase activity (GO:0033860)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	RFK
regulation of necrotic cell death (GO:0010939)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	RIPK1
regulation of neurotrophin TRK receptor signaling pathway (GO:0051386)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	ZDHHC17
regulation of Rab protein signal transduction (GO:0032483)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	DENND1A
flavin-containing compound metabolic process (GO:0042726)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	RFK
regulation of T cell mediated immune response to tumor cell (GO:0002840)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	FBXO38
ganglioside catabolic process (GO:0006689)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	NEU3
gas homeostasis (GO:0033483)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	HIF1A
regulation of transforming growth factor beta2 production (GO:0032909)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	HIF1A
riboflavin metabolic process (GO:0006771)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	RFK
ribosomal large subunit export from nucleus (GO:0000055)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	NPM1
ribosomal small subunit export from nucleus (GO:0000056)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	NPM1
insulin secretion involved in cellular response to glucose stimulus (GO:0035773)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	RAB11FIP2
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	NPM1
somatic recombination of immunoglobulin gene segments (GO:0016447)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	MSH6
maintenance of synapse structure (GO:0099558)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	ERC1
malate metabolic process (GO:0006108)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	ME2
T cell apoptotic process (GO:0070231)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	RIPK1
tachykinin receptor signaling pathway (GO:0007217)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	GRK5
membrane biogenesis (GO:0044091)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	SPTBN1
membrane fission (GO:0090148)	1/7	0.2632564566754729	0.8418861304850149	0	0	3.7397420867526376	4.991159271678351	TMCC1
