	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Sult1a1	8.728964891434924	7.9631400309918545	7.7525844937721144	8.439505216589874	0.0	0.0	0.0	0.0	8.124213535099829	3.135315658288692	0.0	2.6040782405333824	0.0	4.180097326189694	6.690885398503209	0.0	8.09535855811249	8.904515398211547	0.0	0.0	3.551971817720666	4.117343884279062	6.2303874223845215	7.285292057573513	5.48861161370457	0.0	0.0	9.017510459646763	5.284801419653488	0.6430536074258706	0.0	8.229772955274694	7.294123842272633	7.17596547859499	2.386381009768942	0.0	1.3560314219335254	6.077549094612834	1.1594384689635526	9.873927789554623	8.784974793273966	2.5239693389067206	8.391633399014406	7.2645876784640775	0.0	0.0	6.927396569710664	0.0	5.694947586450735	0.0	0.0	0.0	7.1750415313756815	8.402279617556834	0.0	7.548582867785533	9.098848383040194	0.0	0.9047152409720045	0.0	6.403116056371097	7.487045070896344	7.097578791957924	5.305108996570561	9.99848757747987	8.031112696987641	8.01665882322368	0.0	8.83824827533555	8.250118215078833	7.2646242686901426	2.8587093344018704	7.343508603740778	1.2023656741959	7.824559959453342	0.0	0.0	5.835505954255541	5.546168371177881	8.478625141881501	0.0	6.737462381126568	6.186357499512441	8.385332610227973	0.0	0.0	7.94680752302457	6.426182613478593	0.0	4.423924242258291	0.0	6.455096465541185	0.0	9.559773771197529	9.65960893915095	0.0	0.0	1.6995402356942964	8.17718819402205	4.487058653300183	0.7902274660439869	0.0	8.518909120049848	6.498112651393325	0.0	8.545270763679005	7.709217850970938	6.0436122267658	5.481539896680799	8.091435643870268	8.766412542820971	0.8793208486533036	8.445294576900947	0.0	7.9793798135823435	5.406360883319004	8.799722261971255	0.0	0.0	0.0	6.230940915819294	0.0	8.11346185243695	6.539715163970198	7.589903375387651	0.0	8.011046116592285	8.066498881137337	2.34058510667049	9.316677547576079	11.096906751086912	10.131382111601743	8.528910979382584	8.835111887816126	8.803417830224054	8.662837882598385	0.0	8.962180250822605	1.1677098007270659	7.26574394109336	9.876999634884527	9.226903374796391	8.567878260872465	0.0	0.0	7.529935342841399	8.18297031086382	0.0	9.893776656007285	0.0	10.293152034132467	0.0	7.302584615304224	3.1297016406073364	7.125900935259609	9.320518393744736	8.498104499675444	2.6740735914850626	10.1986207905218	7.948685079900248	0.0	2.6905085461884504	6.572614599120794	7.236883993069005	8.379932891825492	0.0
Nupr1	0.0	1.5204164081417695	0.0	0.0	7.870252768016344	0.0	0.0	7.924202774475709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.377665538470488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852642500834943	0.0	0.0	0.0	0.0	9.028541522799307	0.0	1.2312605019769194	0.0	0.0	0.0	0.0	5.448016963679395	0.0	0.0	8.748338537971792	0.0	0.0	2.42311951123659	0.0	0.0	0.0	4.366056108461641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.036617476181018	0.0	0.0	7.176267105095988	0.0	5.829248259283101	0.0	5.831557022849843	0.0	0.0	9.051299856909383	0.0	0.0	4.26982543188151	0.0	8.104061982819022	7.937502111982178	8.091739467496785	0.0	5.038747981738152	6.687474961079721	0.0	1.3399601758123605	8.746047415206792	0.0	4.590685989006056	8.488517087561455	0.0	6.655288996830373	0.6460550240750191	0.0	7.636267739187034	0.0	8.399504458407046	0.0	7.872773813698498	0.0	8.711530915944657	6.675569625425048	8.124915183132984	3.5045473539200427	0.0	0.0	0.0	8.335343694102878	7.076454032361142	0.0	5.145201030074169	0.0	6.540770648175536	0.0	0.0	0.0	0.0	6.064728182865665	7.913593867210495	0.0	7.3208285789728205	0.0	7.589903375387651	0.0	8.25951760701193	7.640452722892124	8.025070987394075	8.152115537087058	8.10720754309602	7.663740413632406	6.594454911836938	8.232953552667459	6.735782859929933	0.0	1.744373811135237	8.060048547036981	6.869488373945034	0.0	7.68675924481219	0.9145010871665072	7.953462786947082	0.0	0.0	7.038090496901447	4.824685547261611	9.810446959277192	7.599952488828311	8.043778965854163	4.145404392352737	9.55793895653241	0.0	7.261780961201554	7.746758066806477	6.1263621229545215	2.0199229523351154	7.18234771131196	7.340796878229714	2.245578598003651	0.0	0.0	8.287825863873206	0.0	1.1270105801172141	1.89904523111222
Cd37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.870957196076068	0.0	3.6285601547261983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.162070712685427	0.0	0.0	5.972219593163676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5609547586296233	7.2471984630025785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2953889304043904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.723686040183751	0.0	2.468242386273291	0.0	0.0	0.0	0.0	5.616084892107631	0.0	0.0	1.625061756573519	0.0	0.0	0.0	0.0	3.3846262550978223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.313648067288661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.684421320345782	0.0	7.736232274393505	0.0	0.0	0.0	0.0	0.0	0.0	7.3788689492637465	0.0	8.326417799053692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8545421571489777	0.0	6.851668658243856	0.9145010871665072	0.0	0.0	0.0	0.0	0.0	3.539151925414964	0.0	0.0	0.0	0.0	2.9034610725237244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acsl4	5.847059401259553	0.0	5.502207682488804	2.7387558686517868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2404533142759355	0.0	0.0	0.0	0.0	6.942972092073199	0.0	0.0	4.3486227239680995	4.520391017943566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.891320443938887	0.0	7.508046511080963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.932555910830543	0.0	0.0	0.0	6.848684473097546	0.0	0.0	2.126331570107278	0.0	0.0	2.8410618458658656	2.2726414155806167	0.0	4.862134933362093	1.3318570955998603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.44290287577252	0.0	3.342738975522845	0.0	0.0	0.0	0.0	0.0	0.0	5.586395549353398	0.0	0.0	0.0	0.0	0.0	7.994836282969878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.456684956043014	0.0	0.0	0.0	0.0	0.0	5.651211401079525	4.768796179750863	0.0	0.0	0.0	0.0	6.4327598133205655	0.0	4.787898147720223	0.0	0.0	0.0	0.0	4.423847524569085	0.0	0.0	0.0	0.0	0.0	0.0	0.7463242590356984	0.0	0.6595935281533678	0.0	0.0	6.545818424916516	0.0	4.112893863286352	0.0	6.8503784566813035	0.0	0.0	0.0	2.439512926114095	0.0	6.0548992475561505	6.182432616093116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1263621229545215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.575149110829647
Adgrg2	0.0	0.0	0.0	0.0	5.7316122094479995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9213023725486975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9635736711320417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.460271659253693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.258033335927888	0.0	0.0	0.0	0.0	0.0	9.382751485041393	0.0	3.5183774760925557	0.0	3.5524731925761897	0.0	0.0	0.0	0.0	0.0	4.768528185398152	0.0	5.885360796520366	5.941824947338337	0.0	0.0	0.0	6.535461847071239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6652411192053083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.596894349978154	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Col4a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.270939728618805	0.0	2.758525223738867	0.0	0.0	0.0	0.0	3.9666256023600965	0.0	0.0	0.0	2.121202038664719	7.976635351186203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.774557783723023	0.0	0.0	0.0	0.0	0.0	8.1542781101119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.74875325158957	0.0	0.0	6.350790976037266	0.0	0.0	0.0	0.5630646386529937	0.0	0.0	0.0	0.0	7.726611124133094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2649996889328334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.591137555002938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.959714641959723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.242522615826072	0.0	6.75759824181926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.992793746739718	0.0	0.0	0.0	0.0	0.0	0.0	1.2836553861859201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sfrp1	0.0	9.00291152370841	4.786307945695293	0.0	0.0	5.8694509180155015	0.0	0.0	0.0	0.0	0.0	6.546223574646497	0.0	0.0	5.704782490630871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7438562341712043	3.417752017204683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.490387745021679	3.687187238533054	0.0	0.0	0.0	0.0	4.1155072499358685	0.0	0.0	4.9710258929605615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.622805448147165	0.0	0.0	0.0	0.0	0.0	0.0	2.843956094282983	1.7078984804753399	0.0	5.431381339909121	6.725217632172012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.400618363338287	0.0	6.503342956545868	0.0	0.0	0.0	0.0	0.0	6.186357499512441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4077723530349835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.807643992616548	0.0	0.0	0.0	0.0	0.0	0.0	7.772348912065541	0.0	0.0	0.0	6.632596419994136	6.09905254757926	0.0	7.059608849009755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.056585028215263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0637410654161386	0.0	0.0	0.0	0.0	0.0	0.0	7.720684333490233	0.0	0.0	0.0	4.398056577418317	0.0	0.0	0.0	0.0	8.541745872313621	0.0	0.0	5.949173559549447	0.0	0.0
Il15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.672986816044879	0.0	0.0	0.0	0.0	1.840962996172134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.658723578323289	0.0	0.0	0.0	0.0	0.0	6.785123506457133	0.0	0.8580464577673482	0.0	0.0	6.510562525947183	0.0	0.0	0.0	0.0	0.0	0.0	7.8880582188952815	1.932555910830543	0.7589545288065475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.157911452694355	0.0	0.0	0.0	0.0	0.5591683461339578	0.5630646386529937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.342738975522845	7.723873579592524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.672586215093963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.742476736883675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.233688262751262	0.0	0.0	4.433352965146581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.383904982905516	0.0	0.0	2.5816384228341045	0.0	3.2872155621026224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.254246325493952	0.0	0.0	0.0	0.0	5.684194625845933	0.0	0.0	7.451340340716282	0.0	5.904927657815724	0.0	0.0	0.0	0.0
Mt1	4.9675536911945954	0.0	0.0	1.1770240366071747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.961510355811464	0.0	5.76407894108678	0.0	3.841540605503088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0055170169199	6.828745536873784	0.0	3.2413647915182318	1.2312605019769194	0.0	0.5609547586296233	0.0	0.0	0.8725587883617892	0.0	0.7489511424446602	6.58604595759704	0.0	4.3202926033340585	0.0	1.6042973393621869	1.4294359979541182	2.270653940321816	2.2999008474289377	0.0	0.8020554063643386	0.0	0.0	1.2537035482691252	1.4825692788514315	0.0	2.9959185156341355	0.0	0.0	4.96783857989776	0.0	2.9635736711320417	0.0	6.348258525661603	6.0332752485873655	6.339445010847735	0.0	7.091678760888914	1.2822694398587395	0.0	0.0	0.722976115172492	2.977046479557855	0.47176295769709314	0.0	5.816223196236963	5.231938531221388	7.187123268194485	2.3267716770725566	1.5214813172446373	6.585897043159237	6.416614980408595	5.592670910578736	0.0	7.0668261925181906	0.0	0.8000065518721283	0.6642266149054757	1.834369742082486	1.0146574607532777	1.1573289236927562	6.518564341005007	6.184680438469129	4.080081891044574	0.0	4.408152679647674	7.313508805014835	2.3372671591242726	0.0	0.8486334744322765	3.2590902843816814	5.081700219203999	0.0	5.405914153235025	0.0	0.8576251517321835	6.321833794020588	7.167175912394943	7.34953924572609	0.0	6.540888219726451	0.0	6.464453939162671	1.2239373137067522	5.959707701357544	5.58979626457141	0.0	1.5987583845807005	5.4589080948263335	7.1724079953216995	6.3046093388622895	5.270755225302041	7.221724973633065	1.7353258957491529	2.548053198045728	7.10274303313718	4.777315614793332	6.2759566952401284	5.937398554827502	3.0789815324575733	3.30085218179715	5.984969944572108	7.774797681338395	0.0	5.720028526894548	5.823987430407795	3.2818221251612556	2.6829298411336713	3.8515461096752026	5.5550703885125206	7.070613035995103	2.6449535235073554	5.491258130912764	7.038090496901447	3.1191769144638632	4.688825856834401	2.9862212473194782	6.825268235607664	6.222296298821468	2.533436395460698	1.8451395370986623	3.50293127481352	3.756918318014807	0.0	0.0	3.6826892961125943	7.049443332135733	5.397974004367166	8.530401725376105	6.825040550455198	6.397712516157097	3.919905925644794	6.65048881698167	2.691383578836674
Pgr	0.0	2.723823957966818	8.706139915192521	0.0	5.9752463258316775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6359291603939375	7.778568016301822	0.0	0.0	0.0	0.0	0.0	4.419859949960128	0.0	0.0	0.0	0.0	0.0	7.268854365183647	2.7300133304403262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.728929005534542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.128050305734779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62324906651313	0.0	1.3105083365459156	0.0	0.0	0.0	1.9554053569819423	0.0	0.0	7.918290621920427	0.0	0.0	0.0	6.617710371729483	0.0	6.830587006875946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.506505622537118	0.0	0.0	0.0	0.0	2.511211950128722	4.5008920826877885	6.422321397819896	5.637908159896967	6.525560447401515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.119119400494471	0.0	0.0	4.389305953630825	0.0	7.506942917545014	0.0	0.0	0.0	0.0	7.317671801925372	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ldhd	5.828650423318098	0.0	0.0	3.0987215197482394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8048634267863473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7902081433155427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1073077455770197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.060407138459798	0.0	6.425894933570345	0.0	0.0	0.0	0.0	5.392356158391067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.509668806988214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.280567907954998	0.0	0.0	8.00606898020265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.480043664860363	0.0	0.0	0.0	7.718049100343006	0.0	0.0	7.271276748921362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.099179147057764	0.0	0.0	0.0	0.0	4.553635205625649	0.0	0.0	0.0	0.0	0.0	0.6637097136416514	0.0	7.838030372949238	0.0	0.0	6.731385076099899	0.0	0.9148798484133627	0.0	0.0	0.0	0.0	0.0	7.309566996479078	0.973061117723568	0.0	0.0	5.057178379288202	0.0	0.0	0.0	0.0	0.0	0.0	6.262652171324308	0.0
Trpc6	0.0	6.95810877283704	0.0	0.0	0.859668917381908	0.0	0.0	3.272469593374951	3.87069270598473	0.0	0.0	6.2894000254052	0.0	0.0	0.0	6.891101829954832	7.108181872668095	0.0	4.790323896525831	6.447821574381043	0.0	0.0	0.0	0.0	1.5827531891458302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.637457191373955	0.0	0.0	4.4026205488133785	0.0	0.0	0.0	0.0	0.0	4.651627221885446	0.0	3.281933998276917	0.0	0.0	0.0	3.674993613089842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.456932336804041	0.0	2.032076485822169	0.0	0.0	6.652971499095007	4.654491942087278	3.3445021629356173	0.0	0.0	7.925073457747994	5.786554435621078	5.583288467054858	0.0	1.101395244847916	4.290317376624051	0.0	0.0	0.0	0.0	4.2536615634973804	6.5340612609914075	0.0	0.0	0.0	0.0	0.0	4.157518847758915	0.0	0.0	0.0	0.0	2.4077723530349835	0.0	5.900815078907885	1.0686470291341643	7.088621432780668	1.6995402356942964	5.968554247993513	7.722466461762299	0.0	0.0	0.0	0.0	0.0	3.5045473539200427	0.0	0.0	6.539246835821037	7.349936535066166	5.551176517005746	8.275842192984053	7.349757380450936	0.0	0.0	0.0	4.007863950495202	5.270581750686317	0.0	0.0	4.5381111385574355	0.0	0.0	0.0	0.0	3.194310000284352	0.0	0.0	5.514623548016137	0.0	8.198282668130368	7.86540651977049	0.0	1.0529519720550429	0.9837402203872437	6.031090269838686	0.0	3.361051216250579	0.0	0.0	0.0	0.0	2.4693973247847687	0.0	0.0	5.724233217373279	0.0	6.365585953931049	0.0	0.0	0.0	0.8465923365215315	0.0	0.0	0.0	0.0	5.400909752674153	0.0	0.0	0.9527571062638482	0.0	0.0	6.125675864487704	0.0	0.0	4.8225582763421775
Pdgfd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.308629708755987	0.0	0.0	0.9983433335830154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5609547586296233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.824497856757223	0.0	0.0	0.0	0.0	0.0	0.0	5.5645032742127345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2751613369046497	0.0	6.773426618391548	0.0	0.0	0.0	5.579034509240361	0.0	0.0	0.0	0.0	0.0	0.0	5.787136382329377	6.071301027502332	0.0	0.0	0.0	0.0	0.0	0.0	6.603342128965721	0.0	0.0	0.0	0.0	0.0	1.7469820969799856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.871466271728742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7397110040135395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.539279155628785	6.51223869868329	7.856177908859734	0.0	8.132930392070081	0.0	0.0	0.0	0.0	0.0	2.8784062519276077	0.0	0.0	0.0	6.893565806575113	0.0	0.0	0.0	0.0	0.0	0.0	4.254689155313473	0.0	3.9397441541813705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anxa2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.789228447468875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.841066042157444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.963714389315002	0.7489511424446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.687487985085206	0.0	7.857960147903461	0.0	0.0	0.0	5.732646700757464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.342738975522845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.659714002542482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6637097136416514	0.0	0.0	8.332477541642131	0.0	0.0	0.0	0.9148798484133627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.245319239336102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
