	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Mcm7	7.510917315911677	0.0	8.497010002539456	5.394350684666242	0.0	9.241761919984553	0.0	0.0	3.4692556150321248	0.0	0.0	0.0	0.0	6.600954682070414	1.2091091532566827	2.6086688867695385	0.0	0.0	0.0	0.0	0.0	0.0	11.566545097223631	0.0	9.439153314193577	0.0	0.0	0.0	0.0	0.0	0.0	9.042334118962652	0.0	0.0	0.0	0.0	1.3825794092568844	9.341352882490522	0.0	1.6307177702814755	0.0	0.0	0.0	7.457752313745275	0.0	0.0	0.0	1.2627302768412623	0.0	8.467798970938423	0.0	8.898476950940902	0.0	0.9885066389759462	0.0	0.0	0.0	0.0	1.202220890789948	0.0	0.0	0.0	0.0	0.0	7.33471269504181	4.216645158113041	0.0	0.0	0.0	0.0	0.0	7.573635610268601	0.0	0.0	0.0	0.0	0.0	0.0	3.1479723754141555	0.0	0.0	0.0	0.0	0.0	3.01203223134379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0984092319615781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.693962851136638	0.0	0.0	0.0	5.25770600992259	0.0	0.0	8.904925820164484	3.0087969586223795	0.0	0.0	0.0	7.886702575925238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96401173342972	0.0	9.412919924437675	0.0	0.0	0.0	0.0	9.266283596699214	8.79215210144165	0.0	0.0	1.034574551813309	6.506883947076497	6.393204368689518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.854137169992154	9.743706365146158	0.0	0.0	0.0	0.0	0.0	10.13736166935374	0.0	0.0
Nt5c3	0.0	0.0	0.0	0.0	0.0	0.0	8.42877323377349	8.683872737757	0.0	0.0	0.0	0.0	8.45601415145364	9.500817643242911	7.665570668762205	0.0	0.0	0.0	5.143139113887948	0.0	0.0	5.555165554518282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.822047953928889	8.232600255495232	0.0	10.446429560043475	0.0	0.0	4.147738227770653	7.826856588210198	10.749888044891772	8.618999321383809	10.165578220576784	0.0	7.159663226143636	0.0	8.625343173504804	7.722071631554205	6.912248738628416	4.194699182903886	0.0	0.0	0.0	8.636706302698503	7.213901180547455	5.953150565533677	1.671720365672321	1.1661437418163925	5.639055306879316	7.234671445923707	7.705503680664487	0.0	5.312898377392693	5.141149590100029	9.875561531960729	6.9448773121086305	7.575603140602025	1.6312210165279675	8.763456536377413	7.81408304494579	0.0	0.0	8.202451636868851	0.0	8.821949437711911	8.12140146981979	0.0	10.217312604873472	6.321955815808508	5.606331619735683	3.1479723754141555	2.2437912515372713	6.353504811169502	3.3076020703373454	9.753058094443299	6.9942361689491905	0.0	8.990124796930013	0.0	1.1284900456808566	0.0	8.91977813818305	1.1332508238101042	0.0	10.185993755211577	8.155004297569347	5.519488476255053	9.5856860391824	7.8486756292446795	9.924466412611208	6.565499449990903	7.7695956514620645	0.0	8.189188393654163	4.259793759458779	9.202256179098113	0.0	4.357091891710052	7.089061763032941	0.0	8.490799402638828	7.522193373383314	8.424640914893555	0.0	6.8262586602671025	0.0	5.328102131129428	8.885321440466988	0.0	9.237967608342455	9.051965760467485	0.0	0.0	3.7646252642170164	8.496969599107517	0.0	7.83112992891381	0.0	9.337701754242156	9.409045010653648	0.0	0.0	4.95106731781825	4.009486269736105	8.322215952417222	10.190721390269635	10.096236243063467	6.982743738014246	3.331940708695008	6.725088934503977	0.0	9.615754329928487	5.009829041687105	8.459316535608352	4.401218103994225	9.941328740346107	7.386398140556086	0.0	10.369835504516447	1.1658454854387292	0.0	3.943930788817439	10.776341189096158	8.525356223760818	0.0	9.560826165452353	8.355114101777598	0.0	10.118366646633879	3.364877562542642	1.236499345430928	4.6707042841075435	6.695661408079625	5.140365153391846	9.779950640454304	6.911236417654152	5.963241795768452	0.0
Clec1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.089003208370016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.890259823604284	0.0	0.0	0.0	0.0	4.916899647596339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.694908777676593	0.0
Art4	4.642083984981259	0.0	0.0	0.0	0.0	0.0	0.0	8.288720196871708	0.0	2.957321929798162	0.0	0.0	4.359165644094721	0.0	0.0	0.0	7.837440255201284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1934423795728417	5.858445190150832	0.0	2.7064383806313144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.607775497822542	0.0	6.665498290592137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.79233124247972	0.0	0.0	0.0	8.777786667634286	9.031603816666196	0.0	0.0	0.0	0.0	0.0	4.5772816259495865	0.0	0.0	0.0	0.0	0.0	6.417296599450591	0.0	2.1015861276512817	9.46099504957822	0.0	0.0	2.8487425582514163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.739861877070778	5.209921946006867	8.883023387347627	3.3076020703373454	0.0	7.739415496391486	0.0	0.0	0.0	1.1284900456808566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1416145321815627	0.0	9.736673762389584	0.0	0.0	0.0	0.0	0.0	5.16134996074927	1.3485244798337803	4.357091891710052	0.0	0.0	0.0	8.910664146170978	7.192294217969314	7.819400849407302	8.382478016529568	10.660629448306036	7.154866269646549	0.0	0.0	9.598797577212274	0.0	0.0	8.609230553407118	1.4563558516484307	2.308868871459698	1.1830803870926268	0.0	0.0	8.407795412448179	5.9446644121433385	0.0	0.0	0.0	2.2368358212559	7.144238554597322	4.057004217862384	9.90052101718818	0.0	0.0	0.0	0.0	9.615754329928487	1.8077908315365894	0.0	9.353482577584112	7.894930313018519	0.0	0.0	0.0	0.0	0.0	0.0	9.419618971248706	0.0	0.0	0.0	5.70113790150314	6.1717692424392805	5.943953864390286	0.0	0.0	0.0	5.317967449765002	0.0	9.452579790549281	0.0	0.0	0.0
Dennd5b	3.4457177056589785	0.0	3.045379522789778	0.0	1.1658544549503758	1.74989763347946	0.0	3.2848923251916267	0.0	2.957321929798162	5.084851069601234	1.169299569662795	4.970185207099933	8.02578132453016	0.0	3.5613870829434924	1.8951682839659845	0.0	0.0	0.0	0.0	0.0	3.537624771423385	2.027650887135119	2.7338854174470875	3.08500379796722	0.0	4.164939174056798	7.453483500552306	7.119340089618632	0.0	5.204669006812182	3.6500645068706024	1.075182217728	0.0	2.7059669309016967	0.0	0.0	6.8358483457893024	4.21534428543723	1.5711375319987722	0.0	7.501886122310246	0.0	0.0	0.0	1.3077999464185277	4.002760274637289	6.54987972200813	4.7125812451548965	0.0	1.1916104688794122	3.4904727986295114	0.0	0.0	0.0	3.5190174628082596	0.0	6.750121470319276	0.0	1.5357720467056069	2.5705747950500144	0.0	0.0	6.684377018866783	4.893663049583902	3.3309352043630662	5.20515523097765	0.0	0.0	4.078047595031454	2.809046655256347	0.0	0.0	3.163958402538529	6.928427707893949	0.0	6.328265882794999	0.0	2.2437912515372713	0.0	4.9873809637178095	0.0	4.155788182098512	2.595330122995722	4.706690218711125	8.424530270501082	1.1284900456808566	1.1629715368061682	6.801944629097976	7.479356665483448	2.5694820171544053	1.1335603081627843	6.721383354966985	0.0	0.0	4.179545554431931	3.1711262276880285	5.996690091174149	1.7649453495276097	0.0	3.0491466589888736	4.497451504607054	0.0	5.92314756781758	3.9137333994381276	3.443293200511421	1.0700202450561644	0.0	5.758827990050114	1.769302592360124	10.334230540575396	5.086879856750281	0.0	7.437611875761808	10.155688753214312	1.8175212696358678	4.290453221507039	2.2186540416803444	2.7569363098965254	0.0	2.3082694125685856	0.0	3.5492411612778807	5.503961992574835	1.2581831455385613	0.0	7.933258925066407	3.9861887447024293	0.0	0.0	7.816270125417272	0.0	9.783951318972866	3.6338165057027054	0.0	0.0	4.2983486174391246	4.575279556309333	0.0	1.1405890238501206	0.0	1.1893770576555067	1.0189382822907969	6.559047475297965	2.7200062957540605	3.7826937284361075	0.0	0.0	4.298094082005639	1.0943717305935756	0.0	0.0	0.0	2.926373595613571	1.313019549770987	0.0	0.0	4.945997381723712	0.0	4.770085431999564	0.0	1.6425307683244408	0.0	0.0	4.3476403386577225
Klrb1c	0.0	0.0	0.0	0.0	0.0	6.979803627680264	0.0	0.0	0.0	0.0	0.0	9.704260364442264	0.0	0.0	0.0	1.1234925373070548	0.0	0.0	6.892970300575715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7466989574597966	0.0	0.0	0.0	1.038099813786437	10.479424132026239	0.0	9.189183613336182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.811267403598384	0.0	0.0	6.9709485482372955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.368603345231175	0.0	0.0	0.0	1.0317557227866037	0.0	0.0	0.0	0.0	0.0	0.0	9.000787843987425	0.0	7.416851390887997	0.0	0.0	10.859642443525535	0.0	10.147609717256788	0.0	7.178422923301842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.498239483885168	0.0	6.6150244040987145	2.585598202572195	0.0	0.0	7.192356762587046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.798230224705124	0.0	7.568306482304841	0.0	12.118366234424338	0.0	0.0	5.038163481180031	0.0	8.586073218214148	0.0	0.0	8.008656349830112	0.0	0.0	0.0	0.0	8.095561504835405	0.0	0.0	1.1463414762334514	0.0	0.0	0.0	0.0	0.0	0.0	5.798294803405834	10.339833938277073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2279925691482922	3.6048251297466187	0.0	9.193560126420232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd9	4.9408738024892696	0.0	9.185540576530888	6.349356338996127	0.0	8.554489033696349	0.0	1.7354770514451512	9.037069041522637	1.1440482904386908	0.0	0.0	1.2159585053449862	5.305249411084029	4.1828304351599375	4.8556539613836485	4.4246825949245725	1.9354881925726684	0.0	0.0	2.5096987130537416	2.242610185983719	0.0	0.0	0.0	7.587371992649494	1.1716890380301663	4.33733718999169	5.847418236094908	0.0	0.0	0.0	5.970155734042601	4.3947673625363315	0.0	0.0	0.0	0.0	1.038099813786437	5.4171271759301085	0.0	1.2629228283501073	0.0	1.1763294573770684	1.2872801691136981	6.153304366886511	1.3077999464185277	0.0	5.345941772299772	10.288953478931932	0.0	1.1916104688794122	8.866755647173393	0.0	0.0	1.1661437418163925	9.072859407775255	4.945916706123837	2.7914704625856914	0.0	9.282811527782467	0.0	9.520089121686873	8.620820930311154	3.6955681233989597	7.274318578090492	0.0	5.566922028552959	5.158778613933018	7.770238559759051	9.419054234625282	7.084969214389324	9.594039114621426	6.213882396762541	9.378583409043154	8.241445900577482	0.0	7.757888347951871	6.295944750828311	1.1218956257686357	6.811894381405284	1.1025340234457819	9.193955461924595	0.0	7.378202019975855	2.3029886271804574	0.0	0.0	3.863307821670742	2.312547122788918	10.646282587920432	4.754106655663726	0.0	6.468833377582542	1.0110005696220712	0.0	8.556364418474459	8.558736683654265	1.0984092319615781	0.0	2.694676952553073	0.0	2.975702340190667	3.923593895840659	0.0	0.0	0.0	0.0	5.8790080888646425	0.0	0.0	4.011203926742828	3.361798702677707	5.396183585789126	4.65901197636689	0.0	0.0	4.198646826298346	3.5164834581367788	0.0	1.2958183180811795	0.0	8.496969599107517	3.930107976393213	5.64258520172598	5.032732582154245	9.318259064717626	3.32875783959867	2.2238384607373507	9.233533621473644	4.3193961277018165	1.11841791062795	0.0	1.2212799621118668	0.0	7.814912015079661	1.434988756125388	7.5853831996653	2.472830206572161	9.12267038389201	0.0	5.158483172003639	4.263872150913056	1.0189382822907969	9.284700952034875	0.0	0.0	6.579864259314291	6.681579566941786	7.6759266259977785	4.473203783316067	0.0	0.0	3.436765368000182	1.260320507795712	2.08108674910079	10.241851169391335	0.0	7.794620768861074	0.0	7.309300906932879	5.140365153391846	0.0	9.97408854504595	1.0922825327477788	0.0
Sult1a1	9.214107251270539	9.591614254890468	9.122390174049475	11.18004964016343	0.0	0.0	0.0	0.0	9.490100181636405	3.626547278718942	0.0	3.0225955396877104	0.0	4.621490261613594	8.183473618016182	0.0	9.051413050203626	10.599008646967167	0.0	0.0	3.977778348298325	4.846199984341805	6.734496542935866	8.287947656193085	6.466219659375659	0.0	0.0	11.082342866233681	6.305378660971569	1.146532499789137	0.0	9.50641344054096	9.228534136608927	8.689782930291083	1.7466989574597966	0.0	1.3825794092568844	8.864560296699201	2.076199627572874	12.942416523421636	10.54204801630171	3.2646081525897284	9.915170414074236	8.895688527437821	0.0	0.0	8.359872383000285	0.0	7.387760680493276	0.0	0.0	0.0	8.673322621563733	10.006482678078942	0.0	9.418727962305857	10.856202385327155	0.0	1.202220890789948	0.0	7.3024233110525	8.664722558452285	8.293900598524058	5.84547234735028	11.548698959364668	9.964353473871634	10.601228703649427	0.0	10.13202584326048	9.826195873298047	9.176092121888585	2.809046655256347	8.880356488380007	1.7830470013937274	10.396087216143883	0.0	0.0	6.984164635625533	8.137390543751694	10.38846546327528	0.0	7.533493719079558	7.151469405281133	9.07412750151584	0.0	0.0	9.868829462180305	7.68203226695859	0.0	5.9778475935599555	0.0	8.256085862340104	0.0	11.070670698753931	10.59812481548944	0.0	0.0	1.365729728956943	9.160568236343265	5.843863974886416	1.1605341950452575	0.0	9.88697446605199	7.560863194019756	0.0	10.43327877641546	9.151653115809347	6.78376785370593	6.5090155409825945	9.272620212926283	10.269646203728293	1.207492700674738	9.759296581360452	0.0	8.816868868318897	6.98824507106617	10.287922410373048	0.0	0.0	0.0	7.350432666074562	0.0	9.678331655194436	7.754605515875797	9.285037285829489	0.0	9.589795971426623	9.646170954408225	3.121551924306004	10.988228507663266	12.832285530227661	12.099696074894917	10.650679120137795	10.663384975396912	10.129131008090381	10.170360988194787	0.0	11.238063938487048	1.2364151032860804	8.813112936236143	12.149495668006704	11.223064850879627	10.356333184464168	0.0	0.0	9.276496506515272	10.034985161990253	0.0	12.219860076837117	0.0	12.386693282451843	0.0	8.89951460209676	2.9602685591923135	9.04898667025467	11.555753624172882	10.365797213562162	3.09831943597485	12.158362066209012	9.868527322908875	0.0	3.12803152113112	7.810049022224843	9.404526834583676	9.977374316248888	0.0
Nupr1	0.0	1.3574148296688964	0.0	0.0	9.51909311472003	0.0	0.0	9.315729772631718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.388478118681974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9213288221673785	0.0	0.0	0.0	0.0	10.68527842538772	0.0	1.3529834654508484	0.0	0.0	0.0	0.0	7.212657798160616	0.0	0.0	10.642398362360192	0.0	0.0	2.6155998928370554	0.0	0.0	0.0	5.435866862924375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.366994256960608	0.0	0.0	8.41378025229834	0.0	7.584975860384987	0.0	7.190678531517035	0.0	0.0	10.96345511511212	0.0	0.0	4.989418168337537	0.0	9.54151652548323	8.857122183926974	9.193955461924595	0.0	5.906236823389461	8.073388315908701	0.0	1.7886144048412622	10.673077704010295	0.0	5.903617318199327	10.86817870971796	0.0	8.056482622360205	1.0110005696220712	0.0	8.763376672049452	0.0	9.404846125057508	0.0	9.663106142438576	0.0	10.10873954353357	7.779794716786789	10.102947299719071	2.671538662023159	0.0	0.0	0.0	9.558738868192751	8.380993565315896	0.0	5.8174169851964725	0.0	7.238605856012057	0.0	0.0	0.0	0.0	7.176798306406093	9.522616556851526	0.0	8.53352048587809	0.0	9.285037285829489	0.0	9.897628143962935	9.172710168542308	9.545784896545806	9.589700711171366	9.601784024010822	9.337367098655863	7.989170626621417	9.928130454931193	7.758650410284887	0.0	1.434988756125388	9.864807990619838	8.104192652044798	0.0	9.648734852228358	1.1935606189528885	9.625339676587846	0.0	0.0	8.699445487223874	6.019510868672031	11.641948740560082	9.444170905312102	10.408873200879743	5.613342331958299	12.135812228161361	0.0	8.742991256384327	9.83163412313108	7.3722237916148785	2.082638432410689	8.482225681430792	8.627402058296003	2.848444582182293	0.0	0.0	10.58273293050737	0.0	1.7312268545979572	1.681896869855873
Cd37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.080298483184846	0.0	4.474235534278973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.922072052130186	0.0	0.0	7.790018607853362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.241613073308987	8.848308079379942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3077999464185277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.967809954678689	0.0	2.2218276027382022	0.0	0.0	0.0	0.0	6.794072744454238	0.0	0.0	1.4045233276281734	0.0	0.0	0.0	0.0	2.795025860732674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.017616542122262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.135533896438435	0.0	8.800053355055	0.0	0.0	0.0	0.0	0.0	0.0	9.031567662419619	0.0	9.980517560510755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1960866773197933	0.0	8.693628644488783	1.1935606189528885	0.0	0.0	0.0	0.0	0.0	4.3141409395329555	0.0	0.0	0.0	0.0	3.31925888986725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acsl4	6.593406691072089	0.0	6.671160030719727	4.079770054899849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.546778836327421	0.0	0.0	0.0	0.0	8.18608752282132	0.0	0.0	3.2137506206631485	5.326133954713448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.658520380894442	0.0	8.934511834247745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.671720365672321	0.0	0.0	0.0	8.46891777325059	0.0	0.0	2.0371323277266224	0.0	0.0	2.8602811507634036	1.6312210165279675	0.0	5.892223731891554	2.0635114455732073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.858103853233117	0.0	3.1479723754141555	0.0	0.0	0.0	0.0	0.0	0.0	6.8017509318428075	0.0	0.0	0.0	0.0	0.0	10.233969735985202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.207338170236907	0.0	0.0	0.0	0.0	0.0	6.707055272681182	5.38100653927637	0.0	0.0	0.0	0.0	7.120088850126306	0.0	5.681116849125901	0.0	0.0	0.0	0.0	4.616538825137171	0.0	0.0	0.0	0.0	0.0	0.0	1.1119192303686753	0.0	1.0798490319254541	0.0	0.0	7.868637788499034	0.0	4.987266367750996	0.0	8.035115828994607	0.0	0.0	0.0	3.0853094423307494	0.0	7.487900442494232	7.683024530242896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3722237916148785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.905243594821465
Adgrg2	0.0	0.0	0.0	0.0	7.021204344168976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.554968445650146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8036342837477517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.00213908569398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.107867351203292	0.0	0.0	0.0	0.0	0.0	11.357856580642368	0.0	4.726861469650646	0.0	4.369471765796757	0.0	0.0	0.0	0.0	0.0	6.045748768306001	0.0	6.854225502238385	6.875226039237753	0.0	0.0	0.0	7.311330647398376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7060691569565516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.252559589811023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Col4a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.094523629332565	0.0	2.7763713533146004	0.0	0.0	0.0	0.0	4.675758141511352	0.0	0.0	0.0	2.7710873907594085	9.877868840419948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4933979149195933	0.0	0.0	0.0	0.0	0.0	9.915564620305183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.829096170233706	0.0	0.0	7.270293499286364	0.0	0.0	0.0	1.10204405574807	0.0	0.0	0.0	0.0	9.567026465131784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.428696107516276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.685824723052066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.976895770748733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.642030096947275	0.0	7.966152647886186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.709087362581938	0.0	0.0	0.0	0.0	0.0	0.0	1.313019549770987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
