#term ID,term description,observed gene count,background gene count,false discovery rate,matching proteins in your network (IDs),matching proteins in your network (labels)
GO:0007369,gastrulation,6,163,0.0154,"ENSMUSP00000028386,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000087119","Bmpr1a,Col4a2,Mmp14,Mmp2,Nckap1,Sfrp1"
GO:0032412,regulation of ion transmembrane transporter activity,7,223,0.0154,"ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000041204,ENSMUSP00000057965,ENSMUSP00000103939,ENSMUSP00000110417,ENSMUSP00000132547","Abcb1a,Ehd3,Fhl1,Gem,Mef2c,Stom,Trpc6"
GO:0012501,programmed cell death,15,845,0.0155,"ENSMUSP00000018963,ENSMUSP00000019998,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000027009,ENSMUSP00000032961,ENSMUSP00000040271,ENSMUSP00000076886,ENSMUSP00000086795,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000099793,ENSMUSP00000102711,ENSMUSP00000104511,ENSMUSP00000132547","Anxa6,Casp12,Clu,Cyp26b1,Fap,Gadd45g,Jun,Kcnip3,Lgals1,Lsp1,Mef2c,Nupr1,Perp,Plscr1,Tnfsf10"
GO:0034765,regulation of ion transmembrane transport,10,433,0.0155,"ENSMUSP00000021028,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000041204,ENSMUSP00000057965,ENSMUSP00000099504,ENSMUSP00000103939,ENSMUSP00000110417,ENSMUSP00000132547,ENSMUSP00000139672","Abcb1a,Ehd3,Fhl1,Gem,Itgb3,Kcnip3,Mef2c,Stom,Trpc1,Trpc6"
GO:0080090,regulation of primary metabolic process,55,5184,0.0155,"ENSMUSP00000000109,ENSMUSP00000001279,ENSMUSP00000006761,ENSMUSP00000015460,ENSMUSP00000017151,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000027009,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000044517,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052404,ENSMUSP00000055694,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000124578,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Abat,Bcl6,Bmpr1a,C4b,Casp12,Cd38,Clu,Cntn1,Cysltr2,Ect2,Efna1,Egr1,Flt3,Gadd45g,Ghr,Gpr183,Hnf4a,Id2,Il15,Itgb3,Jun,Kcnip3,Lsr,Mef2c,Mmp14,Ndn,Neo1,Nrk,Nupr1,Pbx3,Perp,Pgr,Phf11d,Pla2g4a,Plac8,Plek,Plscr1,Ppp1r16b,Ptprk,Rbpjl,Rorb,Rorc,Runx1t1,Satb1,Sdpr,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Tnfsf10,Trpc6,Tsc22d1,Vldlr,Wwtr1,Zfp36"
GO:1902531,regulation of intracellular signal transduction,23,1599,0.0155,"ENSMUSP00000015460,ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000042327,ENSMUSP00000052404,ENSMUSP00000062615,ENSMUSP00000069457,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000105053,ENSMUSP00000108675,ENSMUSP00000123924,ENSMUSP00000132547","Arhgef28,Bcl6,Clu,Cysltr2,Ect2,Efna1,Gadd45g,Ghr,Gpr183,Hnf4a,Il15,Itgb3,Jun,Lpar6,Mef2c,Nrk,Plscr1,Ppp1r16b,Selp,Sfrp1,Slamf1,Tgm2,Tnfsf10"
GO:0001894,tissue homeostasis,6,165,0.016,"ENSMUSP00000013995,ENSMUSP00000016638,ENSMUSP00000039041,ENSMUSP00000070868,ENSMUSP00000106154,ENSMUSP00000113040","Abca4,Cd34,Flt3,Pla2g4a,Slc28a2,Wwtr1"
GO:0034110,regulation of homotypic cell-cell adhesion,3,29,0.0161,"ENSMUSP00000032492,ENSMUSP00000063548,ENSMUSP00000086795","Abat,Cd9,Lgals1"
GO:0042093,T-helper cell differentiation,3,29,0.0161,"ENSMUSP00000021903,ENSMUSP00000029795,ENSMUSP00000052404","Gadd45g,Gpr183,Rorc"
GO:0010647,positive regulation of cell communication,23,1608,0.0162,"ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000042327,ENSMUSP00000052404,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000069457,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000102711,ENSMUSP00000108675,ENSMUSP00000123924,ENSMUSP00000132547","Abat,Bmpr1a,Cd38,Clu,Cysltr2,Efna1,Evc,Gadd45g,Ghr,Gpr183,Il15,Itgb3,Jun,Lpar6,Mef2c,Neo1,Nrk,Plscr1,Selp,Sfrp1,Slamf1,Tgm2,Tnfsf10"
GO:0050708,regulation of protein secretion,10,439,0.0167,"ENSMUSP00000015460,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000018094,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000039041,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000116191","Abat,Cd34,Cd38,Flt3,Hnf4a,Lpl,Neo1,Sfrp1,Slamf1,Stxbp4"
GO:0051336,regulation of hydrolase activity,18,1128,0.0168,"ENSMUSP00000006679,ENSMUSP00000017188,ENSMUSP00000019998,ENSMUSP00000023151,ENSMUSP00000027009,ENSMUSP00000029566,ENSMUSP00000040271,ENSMUSP00000044624,ENSMUSP00000059389,ENSMUSP00000062615,ENSMUSP00000069418,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108326,ENSMUSP00000132547","Arhgap29,Arhgap30,Bcl6,C4b,Casp12,Ect2,Efna1,Jun,Mef2c,Mmp14,Perp,Plek,Plscr1,Ppp1r16b,Prtn3,Serpinb6a,Serpinb8,Tnfsf10"
GO:0023056,positive regulation of signaling,23,1615,0.0169,"ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000042327,ENSMUSP00000052404,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000069457,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000102711,ENSMUSP00000108675,ENSMUSP00000123924,ENSMUSP00000132547","Abat,Bmpr1a,Cd38,Clu,Cysltr2,Efna1,Evc,Gadd45g,Ghr,Gpr183,Il15,Itgb3,Jun,Lpar6,Mef2c,Neo1,Nrk,Plscr1,Selp,Sfrp1,Slamf1,Tgm2,Tnfsf10"
GO:0045766,positive regulation of angiogenesis,6,168,0.0169,"ENSMUSP00000016638,ENSMUSP00000021028,ENSMUSP00000040715,ENSMUSP00000059498,ENSMUSP00000062615,ENSMUSP00000122072","Cd34,Cysltr2,Itgb3,Ppp1r16b,Ramp2,Rhoj"
GO:0071702,organic substance transport,24,1716,0.0169,"ENSMUSP00000001279,ENSMUSP00000013995,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000034932,ENSMUSP00000041204,ENSMUSP00000052283,ENSMUSP00000056916,ENSMUSP00000057815,ENSMUSP00000064538,ENSMUSP00000070868,ENSMUSP00000073829,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000103935,ENSMUSP00000106154,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000125114,ENSMUSP00000127329","Abca4,Abcb1a,Bcl6,Clu,Dnm3,Ect2,Ehd3,Kcnip3,Lamp2,Lsr,Pclo,Pla2g4a,Plek,Plscr1,Plscr2,Ramp2,Rorc,Slc14a1,Slc28a2,Slc6a15,Stxbp4,Vldlr,Zfp36,Zg16"
GO:0010837,regulation of keratinocyte proliferation,3,30,0.0171,"ENSMUSP00000057815,ENSMUSP00000116191,ENSMUSP00000126279","Ptprk,Stxbp4,Zfp36"
GO:0030522,intracellular receptor signaling pathway,5,114,0.0173,"ENSMUSP00000018094,ENSMUSP00000029795,ENSMUSP00000047597,ENSMUSP00000063562,ENSMUSP00000076886","Cyp26b1,Hnf4a,Pgr,Rorb,Rorc"
GO:0048545,response to steroid hormone,8,298,0.0176,"ENSMUSP00000018094,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000047597,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000063562,ENSMUSP00000101981","Cd38,Dsg2,Hnf4a,Pgr,Rorb,Rorc,Sult1a1,Zfp36"
GO:0002467,germinal center formation,2,7,0.0177,"ENSMUSP00000023151,ENSMUSP00000132547","Bcl6,Mef2c"
GO:0048387,negative regulation of retinoic acid receptor signaling pathway,2,7,0.0177,"ENSMUSP00000076886,ENSMUSP00000122552","Cyp26b1,Dhrs3"
GO:0072126,positive regulation of glomerular mesangial cell proliferation,2,7,0.0177,"ENSMUSP00000021028,ENSMUSP00000069616","Egr1,Itgb3"
GO:0010243,response to organonitrogen compound,15,867,0.0185,"ENSMUSP00000008684,ENSMUSP00000015712,ENSMUSP00000021028,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000040271,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000096877,ENSMUSP00000102711,ENSMUSP00000116191,ENSMUSP00000132547","Abat,Cd9,Egr1,Ghr,Itgb3,Jun,Lpl,Mef2c,Mgst1,Mmp2,Pgr,Sfrp1,Stxbp4,Thbd,Tnfsf10"
GO:0071456,cellular response to hypoxia,5,117,0.0188,"ENSMUSP00000005256,ENSMUSP00000033952,ENSMUSP00000057965,ENSMUSP00000069616,ENSMUSP00000127329","Egr1,Ndrg1,Sfrp1,Trpc6,Vldlr"
GO:0060255,regulation of macromolecule metabolic process,55,5246,0.0189,"ENSMUSP00000000109,ENSMUSP00000006761,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000017151,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000027009,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000044517,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052404,ENSMUSP00000055694,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000062615,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000122072,ENSMUSP00000124578,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Bmpr1a,C4b,Casp12,Cd34,Cd38,Clu,Cntn1,Cyp26b1,Cysltr2,Ect2,Efna1,Egr1,Flt3,Gadd45g,Ghr,Gpr183,Hnf4a,Id2,Il15,Itgb3,Jun,Kcnip3,Mef2c,Mmp14,Ndn,Neo1,Nrk,Nupr1,Pbx3,Perp,Pgr,Phf11d,Plac8,Plscr1,Ppp1r16b,Ptprk,Ramp2,Rbpjl,Rorb,Rorc,Runx1t1,Satb1,Sdpr,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Tdrd9,Tnfsf10,Trpc6,Tsc22d1,Vldlr,Wwtr1,Zfp36"
GO:0034762,regulation of transmembrane transport,11,530,0.0191,"ENSMUSP00000021028,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000041204,ENSMUSP00000057965,ENSMUSP00000099504,ENSMUSP00000103939,ENSMUSP00000110417,ENSMUSP00000116191,ENSMUSP00000132547,ENSMUSP00000139672","Abcb1a,Ehd3,Fhl1,Gem,Itgb3,Kcnip3,Mef2c,Stom,Stxbp4,Trpc1,Trpc6"
GO:0006979,response to oxidative stress,9,377,0.0195,"ENSMUSP00000008684,ENSMUSP00000030964,ENSMUSP00000034187,ENSMUSP00000057965,ENSMUSP00000084918,ENSMUSP00000087119,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000126279","Aldh1a1,Cd38,Ect2,Jun,Mgst1,Mmp14,Mmp2,Ptprk,Trpc6"
GO:1904707,positive regulation of vascular smooth muscle cell proliferation,3,32,0.0195,"ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000102711","Bmpr1a,Jun,Mmp2"
GO:0051272,positive regulation of cellular component movement,11,533,0.0198,"ENSMUSP00000015460,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000034187,ENSMUSP00000059498,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000102711,ENSMUSP00000123924","Bcl6,Cxcl16,Egr1,Itgb3,Jun,Mmp14,Mmp2,Pgr,Rhoj,Selp,Slamf1"
GO:1904062,regulation of cation transmembrane transport,8,306,0.0198,"ENSMUSP00000021028,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000099504,ENSMUSP00000103939,ENSMUSP00000110417,ENSMUSP00000132547,ENSMUSP00000139672","Ehd3,Fhl1,Gem,Itgb3,Kcnip3,Mef2c,Stom,Trpc1"
GO:1901698,response to nitrogen compound,16,971,0.0208,"ENSMUSP00000008684,ENSMUSP00000012348,ENSMUSP00000015712,ENSMUSP00000021028,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000040271,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000096877,ENSMUSP00000102711,ENSMUSP00000116191,ENSMUSP00000132547","Abat,Cd9,Egr1,Ghr,Gstm2,Itgb3,Jun,Lpl,Mef2c,Mgst1,Mmp2,Pgr,Sfrp1,Stxbp4,Thbd,Tnfsf10"
GO:0031347,regulation of defense response,11,538,0.021,"ENSMUSP00000023151,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000057815,ENSMUSP00000070868,ENSMUSP00000087047,ENSMUSP00000091318,ENSMUSP00000096061,ENSMUSP00000099411,ENSMUSP00000132547,ENSMUSP00000134504","Bcl6,Cd37,Cd86,Il15,Klrb1c,Mef2c,Mmp2,Pla2g4a,Plscr1,Tgm2,Zfp36"
GO:0042908,xenobiotic transport,2,8,0.021,"ENSMUSP00000009058,ENSMUSP00000041204","Abcb1a,Abcb1b"
GO:0048598,embryonic morphogenesis,12,621,0.021,"ENSMUSP00000020974,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000076729,ENSMUSP00000076886,ENSMUSP00000084918,ENSMUSP00000087119,ENSMUSP00000132547","Aldh1a1,Bmpr1a,Col4a2,Cyp26b1,Efna1,Id2,Mab21l2,Mef2c,Mmp14,Mmp2,Nckap1,Sfrp1"
GO:0061002,negative regulation of dendritic spine morphogenesis,2,8,0.021,"ENSMUSP00000029566,ENSMUSP00000064538","Dnm3,Efna1"
GO:0072109,glomerular mesangium development,2,8,0.021,"ENSMUSP00000016638,ENSMUSP00000069616","Cd34,Egr1"
GO:0003008,system process,21,1454,0.0212,"ENSMUSP00000013995,ENSMUSP00000016638,ENSMUSP00000017188,ENSMUSP00000020974,ENSMUSP00000030964,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000041204,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000063548,ENSMUSP00000069616,ENSMUSP00000075429,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000113040,ENSMUSP00000122072,ENSMUSP00000132547,ENSMUSP00000139672","Abat,Abca4,Abcb1a,Cd34,Cd38,Egr1,Id2,Il15,Jun,Kcnip3,Mef2c,Mmp2,Myo1e,Ndn,Pbx3,Prcp,Ramp2,Rorb,Serpinb6a,Trpc1,Wwtr1"
GO:0010959,regulation of metal ion transport,9,385,0.0217,"ENSMUSP00000000109,ENSMUSP00000021028,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000057965,ENSMUSP00000099504,ENSMUSP00000103939,ENSMUSP00000110417,ENSMUSP00000139672","Cntn1,Ehd3,Fhl1,Gem,Itgb3,Kcnip3,Stom,Trpc1,Trpc6"
GO:0045860,positive regulation of protein kinase activity,10,462,0.0217,"ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000103935,ENSMUSP00000108675,ENSMUSP00000127329,ENSMUSP00000132547","Clu,Ect2,Efna1,Egr1,Gadd45g,Ghr,Itgb3,Mef2c,Nrk,Vldlr"
GO:0035850,epithelial cell differentiation involved in kidney development,3,34,0.0219,"ENSMUSP00000016638,ENSMUSP00000034745,ENSMUSP00000132547","Cd34,Mef2c,Myo1e"
GO:0051171,regulation of nitrogen compound metabolic process,53,5052,0.0223,"ENSMUSP00000000109,ENSMUSP00000006761,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000017151,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000027009,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000044517,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052404,ENSMUSP00000055694,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000124578,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Abat,Bcl6,Bmpr1a,C4b,Casp12,Cd34,Cd38,Clu,Cntn1,Cysltr2,Ect2,Efna1,Egr1,Flt3,Gadd45g,Ghr,Gpr183,Hnf4a,Id2,Il15,Itgb3,Jun,Kcnip3,Mef2c,Mmp14,Ndn,Neo1,Nrk,Nupr1,Pbx3,Perp,Pgr,Phf11d,Plac8,Plscr1,Ppp1r16b,Ptprk,Rbpjl,Rorb,Rorc,Runx1t1,Satb1,Sdpr,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Tnfsf10,Trpc6,Tsc22d1,Vldlr,Wwtr1,Zfp36"
GO:0045667,regulation of osteoblast differentiation,5,124,0.0226,"ENSMUSP00000020974,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000047597,ENSMUSP00000132547","Bmpr1a,Id2,Mef2c,Rorb,Sfrp1"
GO:0071236,cellular response to antibiotic,5,124,0.0226,"ENSMUSP00000057965,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000103935,ENSMUSP00000132547","Ect2,Egr1,Mef2c,Pla2g4a,Trpc6"
GO:0010975,regulation of neuron projection development,11,547,0.0229,"ENSMUSP00000000109,ENSMUSP00000006761,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000057965,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795,ENSMUSP00000127329,ENSMUSP00000132547","Cd38,Cntn1,Dnm3,Efna1,Lgals1,Mef2c,Neo1,Runx1t1,Sfrp1,Trpc6,Vldlr"
GO:0045859,regulation of protein kinase activity,13,717,0.0232,"ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000033952,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000103935,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000127329,ENSMUSP00000132547","Clu,Ect2,Efna1,Egr1,Gadd45g,Ghr,Hnf4a,Itgb3,Mef2c,Nrk,Sfrp1,Vldlr,Wwtr1"
GO:0006915,apoptotic process,14,809,0.024,"ENSMUSP00000018963,ENSMUSP00000019998,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000027009,ENSMUSP00000032961,ENSMUSP00000040271,ENSMUSP00000086795,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000099793,ENSMUSP00000102711,ENSMUSP00000104511,ENSMUSP00000132547","Anxa6,Casp12,Clu,Fap,Gadd45g,Jun,Kcnip3,Lgals1,Lsp1,Mef2c,Nupr1,Perp,Plscr1,Tnfsf10"
GO:0002934,desmosome organization,2,9,0.0241,"ENSMUSP00000019998,ENSMUSP00000057096","Dsg2,Perp"
GO:0003151,outflow tract morphogenesis,4,76,0.0241,"ENSMUSP00000035900,ENSMUSP00000102711,ENSMUSP00000122552,ENSMUSP00000132547","Bmpr1a,Dhrs3,Jun,Mef2c"
GO:0010818,T cell chemotaxis,2,9,0.0241,"ENSMUSP00000019064,ENSMUSP00000052404","Cxcl16,Gpr183"
GO:0060346,bone trabecula formation,2,9,0.0241,"ENSMUSP00000033952,ENSMUSP00000034187","Mmp2,Sfrp1"
GO:2001214,positive regulation of vasculogenesis,2,9,0.0241,"ENSMUSP00000016638,ENSMUSP00000122072","Cd34,Ramp2"
GO:0031175,neuron projection development,12,637,0.0242,"ENSMUSP00000000109,ENSMUSP00000022616,ENSMUSP00000023312,ENSMUSP00000029566,ENSMUSP00000034187,ENSMUSP00000045369,ENSMUSP00000063656,ENSMUSP00000094949,ENSMUSP00000102711,ENSMUSP00000105053,ENSMUSP00000126279,ENSMUSP00000127329","Alcam,Arhgef28,Clu,Cntn1,Efna1,Jun,Lst1,Mmp2,Ndn,Neo1,Ptprk,Vldlr"
GO:0035987,endodermal cell differentiation,3,36,0.0242,"ENSMUSP00000033899,ENSMUSP00000034187,ENSMUSP00000087119","Col4a2,Mmp14,Mmp2"
GO:0050900,leukocyte migration,6,186,0.0242,"ENSMUSP00000006679,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000019064,ENSMUSP00000052404,ENSMUSP00000123924","Cd34,Cxcl16,Gpr183,Prtn3,Selp,Slamf1"
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,7,253,0.0252,"ENSMUSP00000000109,ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000029566,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000069457","Cntn1,Efna1,Ghr,Hnf4a,Il15,Itgb3,Sfrp1"
GO:0045892,"negative regulation of transcription, DNA-templated",17,1094,0.0253,"ENSMUSP00000006761,ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000069616,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Cd38,Efna1,Egr1,Id2,Jun,Kcnip3,Mef2c,Ptprk,Rorb,Rorc,Runx1t1,Satb1,Sfrp1,Vldlr,Wwtr1,Zfp36"
GO:0048878,chemical homeostasis,16,1002,0.0258,"ENSMUSP00000015712,ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000030964,ENSMUSP00000034215,ENSMUSP00000042327,ENSMUSP00000057965,ENSMUSP00000063656,ENSMUSP00000070868,ENSMUSP00000075429,ENSMUSP00000076886,ENSMUSP00000086795,ENSMUSP00000099411,ENSMUSP00000104511,ENSMUSP00000110417,ENSMUSP00000139672","Anxa6,Cd38,Cyp26b1,Fhl1,Hnf4a,Itgb3,Lgals1,Lpar6,Lpl,Mt1,Neo1,Pla2g4a,Prcp,Tgm2,Trpc1,Trpc6"
GO:0071229,cellular response to acid chemical,6,189,0.0258,"ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000047597,ENSMUSP00000069616,ENSMUSP00000076886,ENSMUSP00000132547","Cyp26b1,Egr1,Mef2c,Mmp2,Rorb,Sfrp1"
GO:0071560,cellular response to transforming growth factor beta stimulus,5,130,0.026,"ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000102711,ENSMUSP00000126279,ENSMUSP00000132547","Col4a2,Jun,Mef2c,Ptprk,Sfrp1"
GO:0022603,regulation of anatomical structure morphogenesis,16,1009,0.0273,"ENSMUSP00000016638,ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000029566,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000040715,ENSMUSP00000057965,ENSMUSP00000059498,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000064538,ENSMUSP00000094949,ENSMUSP00000122072,ENSMUSP00000132547","Bmpr1a,Cd34,Col4a2,Cysltr2,Dnm3,Efna1,Hnf4a,Itgb3,Lst1,Mef2c,Ppp1r16b,Ramp2,Rhoj,Sfrp1,Tacstd2,Trpc6"
GO:0010172,embryonic body morphogenesis,2,10,0.0276,"ENSMUSP00000028386,ENSMUSP00000076729","Mab21l2,Nckap1"
GO:0010771,negative regulation of cell morphogenesis involved in differentiation,4,80,0.0276,"ENSMUSP00000029566,ENSMUSP00000057965,ENSMUSP00000060099,ENSMUSP00000064538","Dnm3,Efna1,Tacstd2,Trpc6"
GO:0017121,plasma membrane phospholipid scrambling,2,10,0.0276,"ENSMUSP00000034932,ENSMUSP00000091318","Plscr1,Plscr2"
GO:0060290,transdifferentiation,2,10,0.0276,"ENSMUSP00000016638,ENSMUSP00000132547","Cd34,Mef2c"
GO:0070244,negative regulation of thymocyte apoptotic process,2,10,0.0276,"ENSMUSP00000029566,ENSMUSP00000029795","Efna1,Rorc"
