Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
endopeptidase inhibitor activity (GO:0004866)	1/115	0.7986378981876346	0.932629175076062	0	0	0.625518341307815	0.1406463163749637	A2M
tubulin binding (GO:0015631)	3/307	0.7987989795494522	0.932629175076062	0	0	0.7019953730480046	0.1577004209282797	DST;MAP1B;MTUS2
endopeptidase activity (GO:0004175)	3/315	0.8127203356862405	0.943940806552248	0	0	0.6837137221752606	0.14178049698169648	ADAMTS16;ADAMTSL1;F7
serine-type peptidase activity (GO:0008236)	1/125	0.8249093584579279	0.9531336110679686	0	0	0.5747800586510264	0.11063468145155715	F7
protein kinase binding (GO:0019901)	5/506	0.830819461671404	0.9550141234676447	0	0	0.7079199534510315	0.13120783947315048	CDKN1A;ANK2;MAP3K13;PHYHIP;TTN
zinc ion binding (GO:0008270)	3/336	0.8454428155277929	0.961906876850499	0	0	0.6399036399036399	0.1074364596250996	RPH3A;PAPPA;MYT1
GTPase activator activity (GO:0005096)	3/336	0.8454428155277929	0.961906876850499	0	0	0.6399036399036399	0.1074364596250996	RGS1;DOCK9;TBC1D8
magnesium ion binding (GO:0000287)	1/146	0.8694845236262657	0.9795031531458223	0	0	0.4910094043887147	0.0686699948032516	ERN2
guanyl-nucleotide exchange factor activity (GO:0005085)	1/149	0.8748524756270954	0.9795031531458223	0	0	0.480982800982801	0.06430740343612101	DOCK9
protein homodimerization activity (GO:0042803)	6/636	0.8758532381863378	0.9795031531458223	0	0	0.6735097001763668	0.08927824913512279	TRIM9;TENM2;MTUS2;MAP3K21;MAP3K13;DSCAML1
purine ribonucleoside triphosphate binding (GO:0035639)	4/460	0.8818532386010894	0.9795031531458223	0	0	0.6213880288957688	0.07812688880166718	RYR1;ERN2;ABCC6;MYH8
kinase binding (GO:0019900)	4/461	0.8828705550776246	0.9795031531458223	0	0	0.6199961384991634	0.07723706418370248	CDKN1A;ANK2;MAP3K13;TTN
G protein-coupled receptor activity (GO:0004930)	2/283	0.9044241239096801	0.9984484140191023	0	0	0.5050523417409148	0.05073597491012841	GLP1R;PROKR2
receptor ligand activity (GO:0048018)	2/307	0.927171716195872	0.9999262052474268	0	0	0.4647361493358861	0.035141717297959875	SEMA4D;ANGPTL3
DNA-binding transcription factor binding (GO:0140297)	1/208	0.9452800353893803	0.9999262052474268	0	0	0.3428546332894159	0.01929382276769635	MEF2C
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	2/333	0.9460181745820154	0.9999262052474268	0	0	0.42765783844576266	0.023732229438003516	MEF2C;CTCFL
transition metal ion binding (GO:0046914)	3/445	0.9470399367220785	0.9999262052474268	0	0	0.47938938889165134	0.02608550132907844	RPH3A;PAPPA;MYT1
transcription cis-regulatory region binding (GO:0000976)	4/549	0.9472273530196584	0.9999262052474268	0	0	0.5175121424716675	0.028057509476059565	MEF2C;ARX;ZBTB20;CTCFL
guanyl ribonucleotide binding (GO:0032561)	1/214	0.9497021518594972	0.9999262052474268	0	0	0.33309432351685875	0.01718995475364368	CNGB1
DNA binding (GO:0003677)	6/811	0.9698935895021215	0.9999262052474268	0	0	0.5222636300897171	0.015965032540124637	H2BC12;H2BC15;H2BC3;SHOC1;RPL7;CTCFL
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	1/256	0.9721345238929696	0.9999262052474268	0	0	0.27763279857397505	0.00784620412792806	ZBTB20
ubiquitin protein ligase activity (GO:0061630)	1/263	0.9747496688784762	0.9999262052474268	0	0	0.270117973629424	0.006908156648270464	TRIM9
ubiquitin protein ligase binding (GO:0031625)	1/265	0.9754508786732224	0.9999262052474268	0	0	0.26804407713498624	0.006662362914875747	CDKN1A
ubiquitin-like protein ligase activity (GO:0061659)	1/270	0.9771201675274981	0.9999262052474268	0	0	0.2629942548158162	0.006087169833049572	TRIM9
nucleoside-triphosphatase activity (GO:0017111)	1/278	0.9795589050735316	0.9999262052474268	0	0	0.2552937315392189	0.00527255731356495	SHOC1
ubiquitin-like protein ligase binding (GO:0044389)	1/282	0.9806793123129975	0.9999262052474268	0	0	0.25160789388547394	0.004908812548332944	CDKN1A
sequence-specific DNA binding (GO:0043565)	4/707	0.9890962537341467	0.9999262052474268	0	0	0.39789557359216804	0.004362378969611269	MEF2C;ARX;ZBTB20;CTCFL
sequence-specific double-stranded DNA binding (GO:1990837)	4/712	0.9896526422063673	0.9999262052474268	0	0	0.3949817215021602	0.00410830911302344	MEF2C;ARX;ZBTB20;CTCFL
double-stranded DNA binding (GO:0003690)	3/651	0.99447189196637	0.9999262052474268	0	0	0.32349749016415685	0.0017932904053611085	MEF2C;ARX;ZBTB20
ubiquitin-protein transferase activity (GO:0004842)	1/392	0.9959172520395578	0.9999262052474268	0	0	0.17980004650081377	7.355808926973273E-4	TRIM9
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	5/1149	0.9996775904216156	0.9999262052474268	0	0	0.299654220318427	9.662696840118019E-5	MEF2C;ZBTB20;MYT1;ZSCAN18;CTCFL
cis-regulatory region sequence-specific DNA binding (GO:0000987)	5/1149	0.9996775904216156	0.9999262052474268	0	0	0.299654220318427	9.662696840118019E-5	MEF2C;ZBTB20;MYT1;ZSCAN18;CTCFL
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	6/1359	0.9998776506401894	0.9999262052474268	0	0	0.3017327749035066	3.691907040168906E-5	MEF2C;ARX;ZBTB20;MYT1;ZSCAN18;CTCFL
RNA binding (GO:0003723)	6/1406	0.9999262052474268	0.9999262052474268	0	0	0.29085714285714287	2.1464522885605572E-5	SRRM3;XIRP1;IGF2BP1;SPATS2L;RPL7;TNS1
