ENSMUSG00000085709.1	0	0	0
ENSMUSG00000086928.1	1	0	1
ENSMUSG00000064444.1	0	0	0
ENSMUSG00000027270.14	4	0	4
ENSMUSG00000039913.12	28	14	14
ENSMUSG00000085383.1	2	1	1
ENSMUSG00000082647.1	11	5	6
ENSMUSG00000081310.1	0	0	0
ENSMUSG00000074771.10	41	24	17
ENSMUSG00000103066.1	0	0	0
ENSMUSG00000027273.13	0	0	0
ENSMUSG00000082849.1	0	0	0
ENSMUSG00000027274.16	222	112	110
ENSMUSG00000115423.2	0	0	0
ENSMUSG00000116563.1	0	0	0
ENSMUSG00000027281.16	206	106	124
ENSMUSG00000027276.7	122	69	53
ENSMUSG00000099683.1	0	0	0
ENSMUSG00000085504.1	0	0	0
ENSMUSG00000085640.1	0	0	0
ENSMUSG00000086214.1	0	0	0
ENSMUSG00000062098.11	352	168	184
ENSMUSG00000085911.1	0	0	0
ENSMUSG00000088983.1	0	0	0
ENSMUSG00000081009.1	0	0	0
ENSMUSG00000082526.1	0	0	0
ENSMUSG00000082285.1	0	0	0
ENSMUSG00000085071.1	0	0	0
ENSMUSG00000081799.1	0	0	0
ENSMUSG00000039092.9	0	0	0
ENSMUSG00000098486.1	0	0	0
ENSMUSG00000074766.10	2	1	1
ENSMUSG00000039033.11	321	153	168
ENSMUSG00000084207.1	0	0	0
ENSMUSG00000080006.4	81	33	48
ENSMUSG00000083110.1	0	0	0
ENSMUSG00000045624.15	1200	551	649
ENSMUSG00000078197.2	2	2	0
ENSMUSG00000027384.6	248	94	154
ENSMUSG00000074764.11	0	0	0
ENSMUSG00000068205.14	88	43	45
ENSMUSG00000065769.1	0	0	0
ENSMUSG00000051379.12	57	29	28
ENSMUSG00000081731.1	7	1	6
ENSMUSG00000083274.1	0	0	0
ENSMUSG00000074763.5	2	1	1
ENSMUSG00000086450.1	0	0	0
ENSMUSG00000065347.1	0	0	0
ENSMUSG00000082412.1	0	0	0
ENSMUSG00000089318.1	0	0	0
ENSMUSG00000081125.3	0	0	0
ENSMUSG00000083215.3	1	1	0
ENSMUSG00000038844.10	922	462	460
ENSMUSG00000088134.1	0	0	0
ENSMUSG00000086504.1	8	4	4
ENSMUSG00000008333.12	1169	527	642
ENSMUSG00000027416.2	0	0	0
ENSMUSG00000082903.1	0	0	0
ENSMUSG00000083047.1	0	0	0
ENSMUSG00000083787.1	0	0	0
ENSMUSG00000080895.1	0	0	0
ENSMUSG00000086171.7	0	0	0
ENSMUSG00000027419.9	0	0	0
ENSMUSG00000087115.7	0	0	0
ENSMUSG00000027420.13	0	0	0
ENSMUSG00000082987.1	0	0	0
ENSMUSG00000081293.1	0	0	0
ENSMUSG00000080711.3	2	0	2
ENSMUSG00000015932.8	2487	1220	1267
ENSMUSG00000027422.15	1728	828	900
ENSMUSG00000037307.11	0	0	0
ENSMUSG00000086384.1	0	0	0
ENSMUSG00000074758.10	0	0	0
ENSMUSG00000082480.1	4	1	3
ENSMUSG00000085127.1	0	0	0
ENSMUSG00000027423.15	3018	1482	1544
ENSMUSG00000082436.1	13	5	8
ENSMUSG00000065725.1	0	0	0
ENSMUSG00000077714.1	7	3	4
ENSMUSG00000027424.11	1307	647	668
ENSMUSG00000037279.13	7	3	4
ENSMUSG00000084837.1	0	0	0
ENSMUSG00000081450.1	0	0	0
ENSMUSG00000082313.1	0	0	0
ENSMUSG00000027425.18	597	294	303
ENSMUSG00000098387.2	0	0	0
ENSMUSG00000083674.3	31	12	19
ENSMUSG00000037259.15	54	29	25
ENSMUSG00000027427.13	454	225	229
ENSMUSG00000027428.9	1400	681	719
ENSMUSG00000027429.16	1856	931	925
ENSMUSG00000074754.4	135	40	95
ENSMUSG00000027430.12	3004	1369	1635
ENSMUSG00000092833.1	0	0	0
ENSMUSG00000084306.1	3	2	1
ENSMUSG00000027431.5	0	0	0
ENSMUSG00000082858.1	0	0	0
ENSMUSG00000063873.10	11	4	7
ENSMUSG00000087158.1	0	0	0
ENSMUSG00000088711.1	0	0	0
ENSMUSG00000088213.1	0	0	0
ENSMUSG00000084178.1	6	3	3
ENSMUSG00000074753.5	0	0	0
ENSMUSG00000001768.16	534	256	278
ENSMUSG00000081722.1	1	1	0
ENSMUSG00000092758.1	2	2	0
ENSMUSG00000083014.1	7	5	2
ENSMUSG00000002728.14	1459	640	819
ENSMUSG00000001767.5	1245	606	639
ENSMUSG00000037143.17	17	9	8
ENSMUSG00000068154.5	18	8	10
ENSMUSG00000037110.20	426	212	214
ENSMUSG00000085958.1	11	4	7
ENSMUSG00000042938.8	1	0	1
ENSMUSG00000085796.1	0	0	0
ENSMUSG00000080870.1	8	4	4
ENSMUSG00000087618.1	0	0	0
ENSMUSG00000074749.10	1872	882	990
ENSMUSG00000027433.5	4140	2031	2109
ENSMUSG00000054160.2	0	0	0
ENSMUSG00000082158.1	0	0	0
ENSMUSG00000027434.11	0	0	0
ENSMUSG00000086509.2	0	0	0
ENSMUSG00000053545.6	0	0	0
ENSMUSG00000089316.1	0	0	0
ENSMUSG00000081971.1	1	1	0
ENSMUSG00000084371.1	0	0	0
ENSMUSG00000098763.1	0	0	0
ENSMUSG00000084774.1	0	0	0
ENSMUSG00000087521.2	0	0	0
ENSMUSG00000037034.16	0	0	0
ENSMUSG00000083126.1	0	0	0
ENSMUSG00000080844.1	0	0	0
ENSMUSG00000081741.1	0	0	0
ENSMUSG00000051986.6	0	0	0
ENSMUSG00000065791.1	0	0	0
ENSMUSG00000086141.7	0	0	0
ENSMUSG00000037025.11	0	0	0
ENSMUSG00000099304.1	0	0	0
ENSMUSG00000083750.1	1	1	0
ENSMUSG00000089458.1	0	0	0
ENSMUSG00000037014.4	1	0	1
ENSMUSG00000074743.4	423	222	201
ENSMUSG00000082911.1	1	1	0
ENSMUSG00000027435.8	3019	1548	1471
ENSMUSG00000087678.1	0	0	0
ENSMUSG00000088870.1	0	0	0
ENSMUSG00000036992.10	805	369	436
ENSMUSG00000027439.9	968	475	493
ENSMUSG00000027438.14	129	57	72
ENSMUSG00000055177.15	0	0	0
ENSMUSG00000036958.5	0	0	0
ENSMUSG00000027444.2	0	0	0
ENSMUSG00000027443.10	0	0	0
ENSMUSG00000027442.10	0	0	0
ENSMUSG00000036924.3	0	0	0
ENSMUSG00000027445.3	0	0	0
ENSMUSG00000027446.2	0	0	0
ENSMUSG00000027447.6	6103	2797	3306
ENSMUSG00000103559.1	0	0	0
ENSMUSG00000081580.1	0	0	0
ENSMUSG00000063507.5	0	0	0
ENSMUSG00000074739.2	0	0	0
ENSMUSG00000086963.1	0	0	0
ENSMUSG00000081314.1	3	2	1
ENSMUSG00000081470.1	1	1	0
ENSMUSG00000033156.9	0	0	0
ENSMUSG00000089270.1	0	0	0
ENSMUSG00000081494.1	0	0	0
ENSMUSG00000087029.1	0	0	0
ENSMUSG00000074736.10	0	0	0
ENSMUSG00000074737.1	0	0	0
ENSMUSG00000083055.1	3	3	0
ENSMUSG00000068134.13	841	400	441
ENSMUSG00000074837.2	0	0	0
ENSMUSG00000079009.8	2	1	1
ENSMUSG00000060336.6	243	122	121
ENSMUSG00000074735.2	1	0	1
ENSMUSG00000079008.2	1	0	1
ENSMUSG00000084320.2	0	0	0
ENSMUSG00000063364.10	4	2	2
ENSMUSG00000095315.1	33	10	23
ENSMUSG00000083077.1	0	0	0
ENSMUSG00000083964.1	4	3	1
ENSMUSG00000068130.11	126	63	63
ENSMUSG00000082740.1	14	10	4
ENSMUSG00000074731.3	13	4	9
ENSMUSG00000083325.3	1	1	0
ENSMUSG00000081092.1	0	0	0
ENSMUSG00000068129.5	10	6	4
ENSMUSG00000033096.7	699	336	421
ENSMUSG00000086407.1	2	46	14
ENSMUSG00000027452.11	271	130	160
ENSMUSG00000087406.1	15	18	16
ENSMUSG00000033080.9	0	0	0
ENSMUSG00000086563.1	0	0	0
ENSMUSG00000100630.1	0	0	0
ENSMUSG00000097818.1	14	37	22
ENSMUSG00000033068.16	1069	560	554
ENSMUSG00000033059.7	2837	1380	1457
ENSMUSG00000032046.15	99	43	56
ENSMUSG00000087887.1	2	1	1
ENSMUSG00000027454.10	112	55	57
ENSMUSG00000082341.1	2	1	1
ENSMUSG00000068115.13	419	203	216
ENSMUSG00000084264.1	0	0	0
ENSMUSG00000082375.1	0	0	0
ENSMUSG00000053916.4	45	16	29
ENSMUSG00000088444.1	0	0	0
ENSMUSG00000088433.1	0	0	0
ENSMUSG00000079006.3	0	0	0
ENSMUSG00000079005.3	0	0	0
ENSMUSG00000085805.1	0	0	0
ENSMUSG00000088890.1	0	0	0
ENSMUSG00000067352.6	0	0	0
ENSMUSG00000087337.1	0	0	0
ENSMUSG00000089575.1	0	0	0
ENSMUSG00000088808.1	0	0	0
ENSMUSG00000087609.1	0	0	0
ENSMUSG00000088941.1	0	0	0
ENSMUSG00000083391.2	2	2	0
ENSMUSG00000087495.7	0	0	0
ENSMUSG00000087890.1	0	0	0
ENSMUSG00000082809.3	37	19	18
ENSMUSG00000086659.1	0	0	0
ENSMUSG00000061525.2	0	0	0
ENSMUSG00000027455.16	3424	1627	1797
ENSMUSG00000087433.1	6	2	4
ENSMUSG00000032966.14	2846	1371	1475
ENSMUSG00000027456.8	40	18	22
ENSMUSG00000027457.15	2	2	0
ENSMUSG00000074704.9	0	0	0
ENSMUSG00000087035.1	0	0	0
ENSMUSG00000081777.1	0	0	0
ENSMUSG00000044364.5	3	2	1
ENSMUSG00000032869.15	2872	1414	1458
ENSMUSG00000086800.1	0	0	0
ENSMUSG00000083088.1	0	0	0
ENSMUSG00000087033.1	0	0	0
ENSMUSG00000032852.3	1	1	0
ENSMUSG00000086620.1	3	3	0
ENSMUSG00000027460.7	2	1	1
ENSMUSG00000087004.1	43	24	19
ENSMUSG00000088491.1	0	0	0
ENSMUSG00000027459.16	1915	914	1001
ENSMUSG00000027463.14	661	335	326
ENSMUSG00000085946.1	0	0	0
ENSMUSG00000060257.2	0	0	0
ENSMUSG00000032802.8	1284	644	640
ENSMUSG00000068079.5	36	13	23
ENSMUSG00000081087.1	148	64	84
ENSMUSG00000074698.10	2453	1200	1253
ENSMUSG00000027465.13	662	303	359
ENSMUSG00000027466.15	3813	1822	1991
ENSMUSG00000032715.9	2528	1259	1269
ENSMUSG00000068062.3	9	13	8
ENSMUSG00000081434.3	181	83	98
ENSMUSG00000059361.6	93	52	53
ENSMUSG00000051817.8	207	95	112
ENSMUSG00000074682.4	127	61	66
ENSMUSG00000032680.11	20	10	10
ENSMUSG00000088139.2	0	0	0
ENSMUSG00000083230.1	0	0	0
ENSMUSG00000074681.2	0	0	0
ENSMUSG00000082689.1	0	0	0
ENSMUSG00000049560.4	0	0	0
ENSMUSG00000027468.2	2	2	0
ENSMUSG00000074680.1	0	0	0
ENSMUSG00000074679.3	0	0	0
ENSMUSG00000044249.3	0	0	0
ENSMUSG00000084935.1	0	0	0
ENSMUSG00000090485.1	0	0	0
ENSMUSG00000056544.2	0	0	0
ENSMUSG00000050645.3	0	0	0
ENSMUSG00000062124.7	0	0	0
ENSMUSG00000044863.7	0	0	0
ENSMUSG00000089684.1	0	0	0
ENSMUSG00000074678.1	1	1	0
ENSMUSG00000000359.3	20	11	9
ENSMUSG00000087148.1	0	0	0
ENSMUSG00000019188.16	596	332	407
ENSMUSG00000042814.8	19	7	12
ENSMUSG00000097722.1	86	114	111
ENSMUSG00000042745.9	116	52	64
ENSMUSG00000082318.3	0	0	0
ENSMUSG00000009876.13	108	52	56
ENSMUSG00000093306.1	5	4	1
ENSMUSG00000007659.18	3166	1613	1558
ENSMUSG00000027469.16	237	119	118
ENSMUSG00000093746.1	0	0	0
ENSMUSG00000027470.9	0	0	0
ENSMUSG00000074676.2	0	0	0
ENSMUSG00000042662.16	0	0	0
ENSMUSG00000074673.15	2	0	2
ENSMUSG00000089898.2	0	0	0
ENSMUSG00000027472.14	4721	2200	2521
ENSMUSG00000042631.7	0	0	0
ENSMUSG00000027474.12	191	93	99
ENSMUSG00000003283.14	3	1	2
ENSMUSG00000089499.1	0	0	0
ENSMUSG00000068040.10	2619	1314	1306
ENSMUSG00000074671.6	1216	575	642
ENSMUSG00000051413.17	693	339	354
ENSMUSG00000046020.13	546	270	276
ENSMUSG00000027475.9	286	129	157
ENSMUSG00000073236.4	366	178	190
ENSMUSG00000042548.14	592	288	306
ENSMUSG00000061411.12	472	231	241
ENSMUSG00000082283.1	16	5	11
ENSMUSG00000079001.1	2	2	0
ENSMUSG00000056941.17	3672	1746	1927
ENSMUSG00000079000.3	6	4	2
ENSMUSG00000027478.15	842	417	425
ENSMUSG00000082079.2	0	0	0
ENSMUSG00000027479.14	4895	2399	2496
ENSMUSG00000044083.12	3	2	2
ENSMUSG00000083097.3	2	1	1
ENSMUSG00000027480.12	0	0	0
ENSMUSG00000027481.2	0	0	0
ENSMUSG00000068009.11	0	0	0
ENSMUSG00000068008.8	0	0	0
ENSMUSG00000074665.10	0	0	0
ENSMUSG00000078998.3	0	0	0
ENSMUSG00000042459.8	0	0	0
ENSMUSG00000096084.2	0	0	0
ENSMUSG00000081013.1	4	2	2
ENSMUSG00000027482.12	0	0	0
ENSMUSG00000027483.7	0	0	0
ENSMUSG00000027484.2	0	0	0
ENSMUSG00000027485.15	3	0	3
ENSMUSG00000038572.7	550	265	285
ENSMUSG00000067998.11	0	0	0
ENSMUSG00000083732.1	0	0	0
ENSMUSG00000067996.5	0	0	0
ENSMUSG00000027487.11	378	190	188
ENSMUSG00000027488.12	15	5	10
ENSMUSG00000038533.15	2109	1072	1037
ENSMUSG00000027489.15	19	14	5
ENSMUSG00000038523.10	0	0	0
ENSMUSG00000078129.2	0	0	0
ENSMUSG00000027490.17	162	80	82
ENSMUSG00000000876.11	1114	521	593
ENSMUSG00000097602.1	1	0	2
ENSMUSG00000059842.12	40	14	29
ENSMUSG00000085483.1	3	1	4
ENSMUSG00000038467.15	101	36	65
ENSMUSG00000082064.3	84	47	38
ENSMUSG00000083975.1	0	0	1
ENSMUSG00000085691.1	0	0	0
ENSMUSG00000098640.1	0	0	0
ENSMUSG00000027593.15	172	76	96
ENSMUSG00000027596.10	1	1	0
ENSMUSG00000074656.12	2731	1215	1516
ENSMUSG00000084897.1	0	0	0
ENSMUSG00000027597.15	1792	871	921
ENSMUSG00000109877.1	5	2	6
ENSMUSG00000087254.1	0	3	0
ENSMUSG00000027598.16	1352	637	715
ENSMUSG00000082596.1	18	8	10
ENSMUSG00000047459.14	2465	1097	1368
ENSMUSG00000027602.9	80	40	40
ENSMUSG00000038383.16	1380	657	723
ENSMUSG00000076216.1	2	1	1
ENSMUSG00000038375.15	20	11	9
ENSMUSG00000038369.14	515	248	267
ENSMUSG00000080237.2	9	4	5
ENSMUSG00000083341.1	0	0	0
ENSMUSG00000027603.15	34	12	22
ENSMUSG00000027605.18	1451	879	914
ENSMUSG00000093624.1	0	0	0
ENSMUSG00000093687.1	0	0	0
ENSMUSG00000086529.1	10	100	100
ENSMUSG00000027610.17	1057	634	626
ENSMUSG00000085317.1	0	1	0
ENSMUSG00000085010.1	3	1	2
ENSMUSG00000087616.1	5	1	4
ENSMUSG00000074652.3	13	24	12
ENSMUSG00000076312.1	0	0	0
ENSMUSG00000038324.13	1101	553	571
ENSMUSG00000088695.1	8	5	3
ENSMUSG00000038312.10	3982	1934	2049
ENSMUSG00000092123.1	0	0	0
ENSMUSG00000027611.12	7530	3578	3953
ENSMUSG00000027612.7	2	180	180
ENSMUSG00000074649.6	216	275	299
ENSMUSG00000027613.15	2285	1064	1221
ENSMUSG00000086754.1	6	2	6
ENSMUSG00000074647.3	10	7	5
ENSMUSG00000005882.18	1573	760	813
ENSMUSG00000078972.1	0	0	1
ENSMUSG00000038259.4	0	0	0
ENSMUSG00000038241.16	1452	691	763
ENSMUSG00000074646.10	32	19	16
ENSMUSG00000005881.13	5405	2601	2809
ENSMUSG00000013338.16	0	0	0
ENSMUSG00000081002.1	0	0	0
ENSMUSG00000038180.11	36	17	19
ENSMUSG00000074643.12	0	0	0
ENSMUSG00000098950.7	0	0	0
ENSMUSG00000103285.1	57	30	27
ENSMUSG00000089824.10	277	135	146
ENSMUSG00000027618.17	1707	893	933
ENSMUSG00000067847.13	905	352	679
ENSMUSG00000027620.16	8101	3796	4308
ENSMUSG00000038116.16	1902	895	1007
ENSMUSG00000046229.9	3	30	12
ENSMUSG00000038085.13	127	154	153
ENSMUSG00000081751.1	0	0	1
ENSMUSG00000076231.1	0	0	0
ENSMUSG00000085546.1	16	72	85
ENSMUSG00000082321.3	13	7	7
ENSMUSG00000087323.1	0	0	0
ENSMUSG00000088637.1	0	0	0
ENSMUSG00000084017.1	0	0	0
ENSMUSG00000102869.2	3989	1968	2024
ENSMUSG00000061272.8	8	5	4
ENSMUSG00000076230.1	0	0	0
ENSMUSG00000027624.19	65	31	34
ENSMUSG00000086872.1	0	0	0
ENSMUSG00000085524.1	0	0	0
ENSMUSG00000027628.10	1862	926	936
ENSMUSG00000055494.5	21	13	8
ENSMUSG00000086118.1	0	0	0
ENSMUSG00000061689.15	1878	933	945
ENSMUSG00000087508.1	0	0	0
ENSMUSG00000083498.1	0	0	0
ENSMUSG00000086638.7	16	5	11
ENSMUSG00000067818.6	0	0	0
ENSMUSG00000082196.3	32	16	16
ENSMUSG00000087179.8	189	82	107
ENSMUSG00000062175.13	341	305	325
ENSMUSG00000085741.8	150	199	240
ENSMUSG00000102323.1	21	11	10
ENSMUSG00000074629.2	153	83	70
ENSMUSG00000098755.1	0	0	0
ENSMUSG00000027637.3	21	232	300
ENSMUSG00000027636.11	2352	1445	1417
ENSMUSG00000080880.1	0	0	0
ENSMUSG00000083831.1	0	0	0
ENSMUSG00000081616.1	0	0	0
ENSMUSG00000027634.14	5802	2872	2930
ENSMUSG00000098750.1	0	0	0
ENSMUSG00000082163.2	67	28	39
ENSMUSG00000027635.15	504	228	276
ENSMUSG00000055485.6	1465	723	742
ENSMUSG00000074628.9	5	5	0
ENSMUSG00000027639.16	2682	1274	1408
ENSMUSG00000027641.13	235	107	128
ENSMUSG00000084113.1	5	3	2
ENSMUSG00000074627.11	7	266	31
ENSMUSG00000027642.15	10479	5328	5441
ENSMUSG00000027643.9	0	0	0
ENSMUSG00000063019.5	837	396	441
ENSMUSG00000027646.15	41	17	24
ENSMUSG00000081740.3	130	38	92
ENSMUSG00000082329.1	17	10	7
ENSMUSG00000087445.1	3	2	1
ENSMUSG00000067787.10	1810	889	921
ENSMUSG00000067786.16	12	7	7
ENSMUSG00000077990.1	0	2	0
ENSMUSG00000087547.1	21	8	13
ENSMUSG00000077290.1	0	0	0
ENSMUSG00000084417.1	0	0	0
ENSMUSG00000027649.15	2030	994	1036
ENSMUSG00000062846.7	11	8	3
ENSMUSG00000037843.6	0	0	0
ENSMUSG00000027650.12	1294	635	659
ENSMUSG00000027651.16	1506	1271	1346
ENSMUSG00000100860.1	1	2	5
ENSMUSG00000037820.15	7082	5748	6055
ENSMUSG00000092283.1	0	1860	1754
ENSMUSG00000037813.13	0	0	0
ENSMUSG00000078957.3	0	0	0
ENSMUSG00000098765.1	0	0	0
ENSMUSG00000052922.9	11	5	6
ENSMUSG00000016024.9	2384	1147	1238
ENSMUSG00000085385.7	900	456	444
ENSMUSG00000065362.1	0	0	0
ENSMUSG00000064995.1	0	0	0
ENSMUSG00000100992.1	0	0	0
ENSMUSG00000064405.1	0	0	0
ENSMUSG00000044349.15	38	21	17
ENSMUSG00000065840.1	0	0	0
ENSMUSG00000064585.1	0	0	0
ENSMUSG00000083168.1	0	0	0
ENSMUSG00000083715.1	0	0	0
ENSMUSG00000027652.15	349	193	156
ENSMUSG00000081800.3	5	5	0
ENSMUSG00000084644.1	3	2	1
ENSMUSG00000044405.4	0	0	0
ENSMUSG00000074625.10	0	0	0
ENSMUSG00000086496.1	0	0	0
ENSMUSG00000037771.11	0	0	0
ENSMUSG00000087563.1	0	0	0
ENSMUSG00000037761.16	67	37	30
ENSMUSG00000093120.1	1	0	1
ENSMUSG00000037754.13	2946	1472	1474
ENSMUSG00000093040.1	0	0	0
ENSMUSG00000027654.2	2	2	0
ENSMUSG00000027655.14	931	452	479
ENSMUSG00000104628.1	0	0	0
ENSMUSG00000077188.1	0	0	0
ENSMUSG00000083913.1	0	0	0
ENSMUSG00000083451.1	1	1	0
ENSMUSG00000081215.1	0	0	0
ENSMUSG00000086558.1	0	0	0
ENSMUSG00000085198.1	0	0	0
ENSMUSG00000083329.1	0	0	0
ENSMUSG00000086653.1	0	0	0
ENSMUSG00000074623.4	0	0	0
ENSMUSG00000074622.4	0	0	0
ENSMUSG00000078956.3	40	23	17
ENSMUSG00000078955.3	0	0	0
ENSMUSG00000094247.1	0	0	0
ENSMUSG00000070544.6	2620	1190	1430
ENSMUSG00000016933.17	1021	522	516
ENSMUSG00000098889.1	6	9	8
ENSMUSG00000035877.17	769	387	385
ENSMUSG00000085303.3	0	0	0
ENSMUSG00000081854.1	1	1	0
ENSMUSG00000027412.12	21	12	9
ENSMUSG00000050700.11	0	0	0
ENSMUSG00000087147.1	0	0	0
ENSMUSG00000057133.14	1317	597	720
ENSMUSG00000077795.1	3	2	1
ENSMUSG00000109780.1	20	7	13
ENSMUSG00000067745.4	0	0	0
ENSMUSG00000085469.1	0	0	0
ENSMUSG00000081099.2	0	0	0
ENSMUSG00000081151.1	3	2	1
ENSMUSG00000087031.1	0	0	0
ENSMUSG00000083374.1	1	0	1
ENSMUSG00000100943.1	0	0	0
ENSMUSG00000053141.16	0	0	0
ENSMUSG00000084919.1	0	0	0
ENSMUSG00000054457.5	0	0	0
ENSMUSG00000087536.1	0	0	0
ENSMUSG00000077143.1	0	0	0
ENSMUSG00000082296.1	0	0	0
ENSMUSG00000088064.1	0	0	0
ENSMUSG00000086030.1	0	0	0
ENSMUSG00000083567.3	12	4	8
ENSMUSG00000082514.1	2	1	1
ENSMUSG00000016921.14	1250	570	680
ENSMUSG00000035576.13	16	7	9
ENSMUSG00000080962.1	1	0	1
ENSMUSG00000017868.16	0	0	0
ENSMUSG00000017858.12	3108	1524	1584
ENSMUSG00000017861.11	40	20	20
ENSMUSG00000099091.1	0	0	0
ENSMUSG00000070708.5	0	0	0
ENSMUSG00000096635.1	0	0	0
ENSMUSG00000086152.1	0	0	0
ENSMUSG00000086036.1	0	0	0
ENSMUSG00000074607.11	0	0	0
ENSMUSG00000017817.11	0	0	0
ENSMUSG00000035399.12	1165	564	601
ENSMUSG00000099632.1	64	27	37
ENSMUSG00000017943.15	0	0	0
ENSMUSG00000048486.6	213	102	124
ENSMUSG00000053353.5	1	7	7
ENSMUSG00000078949.2	0	0	0
ENSMUSG00000046840.16	0	0	0
ENSMUSG00000017950.16	13	4	9
ENSMUSG00000088408.1	0	0	0
ENSMUSG00000017679.16	801	374	427
ENSMUSG00000017707.9	10931	5397	5747
ENSMUSG00000058812.2	3	146	70
ENSMUSG00000035268.14	882	409	473
ENSMUSG00000087129.1	8	4	4
ENSMUSG00000017697.3	530	263	267
ENSMUSG00000027656.7	12	8	4
ENSMUSG00000035238.4	0	0	0
ENSMUSG00000035226.5	0	0	0
ENSMUSG00000018326.9	3692	1708	1986
ENSMUSG00000054582.4	9	4	5
ENSMUSG00000018322.10	4216	2017	2199
ENSMUSG00000018209.15	3240	1560	1680
ENSMUSG00000085538.1	14	6	8
ENSMUSG00000084446.1	1	1	2
ENSMUSG00000040164.3	16	7	9
ENSMUSG00000040154.11	0	0	0
ENSMUSG00000085649.7	0	0	0
ENSMUSG00000042845.7	0	0	0
ENSMUSG00000051769.2	0	0	0
ENSMUSG00000018211.13	0	0	0
ENSMUSG00000040132.6	0	0	0
ENSMUSG00000050383.5	0	0	0
ENSMUSG00000016998.2	0	0	0
ENSMUSG00000017003.7	1	0	1
ENSMUSG00000017000.2	0	0	0
ENSMUSG00000017004.7	0	0	0
ENSMUSG00000017002.14	2	0	2
ENSMUSG00000098489.1	0	0	0
ENSMUSG00000016995.17	84	33	60
ENSMUSG00000017007.9	38	24	23
ENSMUSG00000017009.3	2522	1247	1275
ENSMUSG00000045503.16	135	67	71
ENSMUSG00000085760.1	67	32	39
ENSMUSG00000090996.1	0	0	0
ENSMUSG00000017720.2	2	0	2
ENSMUSG00000017734.15	7	3	4
ENSMUSG00000017721.15	1783	906	877
ENSMUSG00000086179.1	106	46	60
ENSMUSG00000017723.11	225	110	115
ENSMUSG00000074596.3	0	0	0
ENSMUSG00000074595.9	0	0	0
ENSMUSG00000017733.4	0	0	0
ENSMUSG00000070533.11	0	0	0
ENSMUSG00000065797.1	0	0	0
ENSMUSG00000070531.4	0	0	0
ENSMUSG00000077671.1	0	0	0
ENSMUSG00000070530.5	0	0	0
ENSMUSG00000083740.1	1	1	0
ENSMUSG00000074594.9	3	2	1
ENSMUSG00000070529.7	0	0	0
ENSMUSG00000078940.8	0	0	0
ENSMUSG00000067704.1	0	0	0
ENSMUSG00000017310.7	0	0	0
ENSMUSG00000074593.11	0	0	0
ENSMUSG00000076434.9	0	0	0
ENSMUSG00000017299.13	87	84	92
ENSMUSG00000086453.7	7	53	43
ENSMUSG00000088226.1	5	2	3
ENSMUSG00000001403.13	125	67	61
ENSMUSG00000017300.9	0	0	3
ENSMUSG00000050373.13	202	183	196
ENSMUSG00000017307.16	448	301	324
ENSMUSG00000045822.4	392	212	180
ENSMUSG00000017764.2	684	316	368
ENSMUSG00000017767.3	0	0	0
ENSMUSG00000039873.4	69	107	99
ENSMUSG00000017760.16	5331	2744	2885
ENSMUSG00000017754.13	10	94	77
ENSMUSG00000039849.5	3039	1682	1772
ENSMUSG00000039834.17	293	368	357
ENSMUSG00000085436.1	18	14	21
ENSMUSG00000017737.2	7	3	4
ENSMUSG00000017740.17	6	3	3
ENSMUSG00000039804.15	762	371	391
ENSMUSG00000017652.16	0	0	0
ENSMUSG00000078935.1	0	0	0
ENSMUSG00000053166.14	1	1	0
ENSMUSG00000086630.1	4	1	3
ENSMUSG00000087800.1	0	0	0
ENSMUSG00000017664.16	4125	2012	2113
ENSMUSG00000017670.16	2838	1376	1462
ENSMUSG00000056824.15	1	1	0
ENSMUSG00000017667.9	165	76	89
ENSMUSG00000027670.4	0	0	0
ENSMUSG00000018459.15	0	0	0
ENSMUSG00000085358.1	0	0	0
ENSMUSG00000039725.6	59	26	33
ENSMUSG00000027661.4	310	153	157
ENSMUSG00000017897.18	5196	2459	2737
ENSMUSG00000100796.1	0	0	0
ENSMUSG00000081758.1	35	14	21
ENSMUSG00000039671.18	2343	1164	1181
ENSMUSG00000085274.1	47	20	29
ENSMUSG00000086820.1	2	1	1
ENSMUSG00000092796.1	0	0	0
ENSMUSG00000083264.1	0	0	0
ENSMUSG00000082924.1	1	1	0
ENSMUSG00000084816.1	0	0	0
ENSMUSG00000087351.1	3	1	2
ENSMUSG00000027678.17	1281	704	760
ENSMUSG00000006800.14	136	160	159
ENSMUSG00000088926.1	0	0	0
ENSMUSG00000085618.1	0	0	0
ENSMUSG00000085046.1	0	0	0
ENSMUSG00000084840.1	0	0	0
ENSMUSG00000087617.1	0	0	0
ENSMUSG00000085129.1	0	0	0
ENSMUSG00000085682.2	1	0	1
ENSMUSG00000039621.13	630	312	318
ENSMUSG00000093063.1	0	0	0
ENSMUSG00000089145.1	5	4	1
ENSMUSG00000088063.1	0	0	0
ENSMUSG00000042854.9	15	6	9
ENSMUSG00000074582.10	322	169	153
ENSMUSG00000002718.14	2177	1096	1081
ENSMUSG00000090397.1	36	20	16
ENSMUSG00000039536.16	2883	1402	1481
ENSMUSG00000082665.1	4	1	3
ENSMUSG00000017999.16	2443	1164	1279
ENSMUSG00000039501.14	808	395	413
ENSMUSG00000074578.13	2966	1083	1883
ENSMUSG00000098430.1	0	0	0
ENSMUSG00000077515.1	18	13	5
ENSMUSG00000077565.1	11	5	6
